Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,FlightTime,RatingValue,RatingType
8,17575302033550029,2025-09-10,18:50:03.355,NA,NA,17575302033550029,50.39,Trust
8,17575302038700476,2025-09-10,18:50:03.870,NA,NA,17575302038700476,50.39,Trust
8,17575302043698594,2025-09-10,18:50:04.369,NA,NA,17575302043698594,50.39,Trust
8,17575302048699567,2025-09-10,18:50:04.869,NA,NA,17575302048699567,50.39,Trust
8,17575302053695185,2025-09-10,18:50:05.369,NA,NA,17575302053695185,50.39,Trust
8,17575302058596337,2025-09-10,18:50:05.859,NA,NA,17575302058596337,50.39,Trust
8,17575302063598192,2025-09-10,18:50:06.359,NA,NA,17575302063598192,50.39,Trust
8,17575302068594390,2025-09-10,18:50:06.859,NA,NA,17575302068594390,50.39,Trust
8,17575302073595249,2025-09-10,18:50:07.359,NA,NA,17575302073595249,50.39,Trust
8,17575302078599669,2025-09-10,18:50:07.859,NA,NA,17575302078599669,50.39,Trust
8,17575302083595973,2025-09-10,18:50:08.359,NA,NA,17575302083595973,50.39,Trust
8,17575302088598469,2025-09-10,18:50:08.859,NA,NA,17575302088598469,50.39,Trust
8,17575302093596481,2025-09-10,18:50:09.359,NA,NA,17575302093596481,50.39,Trust
8,17575302098596388,2025-09-10,18:50:09.859,NA,NA,17575302098596388,50.39,Trust
8,17575302103596626,2025-09-10,18:50:10.359,NA,NA,17575302103596626,50.39,Trust
8,17575302108595842,2025-09-10,18:50:10.859,NA,NA,17575302108595842,50.39,Trust
8,17575302113599946,2025-09-10,18:50:11.359,NA,NA,17575302113599946,50.39,Trust
8,17575302118650272,2025-09-10,18:50:11.865,NA,NA,17575302118650272,50.39,Trust
8,17575302123597301,2025-09-10,18:50:12.359,NA,NA,17575302123597301,50.39,Trust
8,17575302128596966,2025-09-10,18:50:12.859,NA,NA,17575302128596966,50.39,Trust
8,17575302133598838,2025-09-10,18:50:13.359,NA,NA,17575302133598838,50.39,Trust
8,17575302138599034,2025-09-10,18:50:13.859,NA,NA,17575302138599034,50.39,Trust
8,17575302143596483,2025-09-10,18:50:14.359,NA,NA,17575302143596483,50.39,Trust
8,17575302148599592,2025-09-10,18:50:14.859,NA,NA,17575302148599592,50.39,Trust
8,17575302153597442,2025-09-10,18:50:15.359,NA,NA,17575302153597442,50.39,Trust
8,17575302158596804,2025-09-10,18:50:15.859,NA,NA,17575302158596804,50.39,Trust
8,17575302163597489,2025-09-10,18:50:16.359,NA,NA,17575302163597489,50.39,Trust
8,17575302168597607,2025-09-10,18:50:16.859,NA,NA,17575302168597607,50.39,Trust
8,17575302173599399,2025-09-10,18:50:17.359,NA,NA,17575302173599399,50.39,Trust
8,17575302178599402,2025-09-10,18:50:17.859,NA,NA,17575302178599402,50.39,Trust
8,17575302183621848,2025-09-10,18:50:18.362,NA,NA,17575302183621848,50.39,Trust
8,17575302188596153,2025-09-10,18:50:18.859,NA,NA,17575302188596153,50.39,Trust
8,17575302193595123,2025-09-10,18:50:19.359,NA,NA,17575302193595123,50.39,Trust
8,17575302198599272,2025-09-10,18:50:19.859,NA,NA,17575302198599272,50.39,Trust
8,17575302203598092,2025-09-10,18:50:20.359,NA,NA,17575302203598092,50.39,Trust
8,17575302208599752,2025-09-10,18:50:20.859,NA,NA,17575302208599752,50.39,Trust
8,17575302213597986,2025-09-10,18:50:21.359,NA,NA,17575302213597986,50.39,Trust
8,17575302218597266,2025-09-10,18:50:21.859,NA,NA,17575302218597266,50.39,Trust
8,17575302223598189,2025-09-10,18:50:22.359,NA,NA,17575302223598189,50.39,Trust
8,17575302228600891,2025-09-10,18:50:22.860,NA,NA,17575302228600891,50.39,Trust
8,17575302233597733,2025-09-10,18:50:23.359,NA,NA,17575302233597733,50.39,Trust
8,17575302238697579,2025-09-10,18:50:23.869,NA,NA,17575302238697579,50.39,Trust
8,17575302243698203,2025-09-10,18:50:24.369,NA,NA,17575302243698203,50.39,Trust
8,17575302248699014,2025-09-10,18:50:24.869,NA,NA,17575302248699014,50.39,Trust
8,17575302253699095,2025-09-10,18:50:25.369,NA,NA,17575302253699095,50.39,Trust
8,17575302258699164,2025-09-10,18:50:25.869,NA,NA,17575302258699164,50.39,Trust
8,17575302263697505,2025-09-10,18:50:26.369,NA,NA,17575302263697505,50.39,Trust
8,17575302268698974,2025-09-10,18:50:26.869,NA,NA,17575302268698974,50.39,Trust
8,17575302273696906,2025-09-10,18:50:27.369,NA,NA,17575302273696906,50.39,Trust
8,17575302278694989,2025-09-10,18:50:27.869,NA,NA,17575302278694989,50.39,Trust
8,17575302283697311,2025-09-10,18:50:28.369,NA,NA,17575302283697311,50.39,Trust
8,17575302288648874,2025-09-10,18:50:28.864,NA,NA,17575302288648874,50.39,Trust
8,17575302293696649,2025-09-10,18:50:29.369,NA,NA,17575302293696649,50.39,Trust
8,17575302298597080,2025-09-10,18:50:29.859,NA,NA,17575302298597080,50.39,Trust
8,17575302303694408,2025-09-10,18:50:30.369,NA,NA,17575302303694408,50.39,Trust
8,17575302308694489,2025-09-10,18:50:30.869,NA,NA,17575302308694489,50.39,Trust
8,17575302313697930,2025-09-10,18:50:31.369,NA,NA,17575302313697930,50.39,Trust
8,17575302318696595,2025-09-10,18:50:31.869,NA,NA,17575302318696595,50.39,Trust
8,17575302323601534,2025-09-10,18:50:32.360,NA,NA,17575302323601534,50.39,Trust
8,17575302328596756,2025-09-10,18:50:32.859,NA,NA,17575302328596756,50.39,Trust
8,17575302333699084,2025-09-10,18:50:33.369,NA,NA,17575302333699084,50.39,Trust
8,17575302338699325,2025-09-10,18:50:33.869,NA,NA,17575302338699325,50.39,Trust
8,17575302343603160,2025-09-10,18:50:34.360,NA,NA,17575302343603160,50.39,Trust
