Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,FlightTime,RatingValue,RatingType
1,17576843945435470,2025-09-12,13:39:54.543,NA,NA,17576843945435470,0,Trust
1,17576843950436031,2025-09-12,13:39:55.043,NA,NA,17576843950436031,0,Trust
1,17576843955335242,2025-09-12,13:39:55.533,NA,NA,17576843955335242,0,Trust
1,17576843960336083,2025-09-12,13:39:56.033,NA,NA,17576843960336083,0,Trust
1,17576843965332783,2025-09-12,13:39:56.533,NA,NA,17576843965332783,0,Trust
1,17576843970337424,2025-09-12,13:39:57.033,NA,NA,17576843970337424,0,Trust
1,17576843975335149,2025-09-12,13:39:57.533,NA,NA,17576843975335149,0,Trust
1,17576843980335094,2025-09-12,13:39:58.033,NA,NA,17576843980335094,0,Trust
1,17576843985334683,2025-09-12,13:39:58.533,NA,NA,17576843985334683,0,Trust
1,17576843990334082,2025-09-12,13:39:59.033,NA,NA,17576843990334082,0,Trust
1,17576843995334003,2025-09-12,13:39:59.533,NA,NA,17576843995334003,0,Trust
1,17576844000334801,2025-09-12,13:40:00.033,NA,NA,17576844000334801,0,Trust
1,17576844005334747,2025-09-12,13:40:00.533,NA,NA,17576844005334747,0,Trust
1,17576844010333943,2025-09-12,13:40:01.033,NA,NA,17576844010333943,0,Trust
1,17576844015334493,2025-09-12,13:40:01.533,NA,NA,17576844015334493,0,Trust
1,17576844020334313,2025-09-12,13:40:02.033,NA,NA,17576844020334313,0,Trust
1,17576844025334094,2025-09-12,13:40:02.533,NA,NA,17576844025334094,0,Trust
1,17576844030335359,2025-09-12,13:40:03.033,NA,NA,17576844030335359,0,Trust
1,17576844035333714,2025-09-12,13:40:03.533,NA,NA,17576844035333714,0,Trust
1,17576844040335126,2025-09-12,13:40:04.033,NA,NA,17576844040335126,0,Trust
1,17576844045333895,2025-09-12,13:40:04.533,NA,NA,17576844045333895,0,Trust
1,17576844050333718,2025-09-12,13:40:05.033,NA,NA,17576844050333718,0,Trust
1,17576844055334355,2025-09-12,13:40:05.533,NA,NA,17576844055334355,0,Trust
1,17576844060334771,2025-09-12,13:40:06.033,NA,NA,17576844060334771,0,Trust
1,17576844065340628,2025-09-12,13:40:06.534,NA,NA,17576844065340628,0,Trust
1,17576844070334292,2025-09-12,13:40:07.033,NA,NA,17576844070334292,0,Trust
1,17576844075335513,2025-09-12,13:40:07.533,NA,NA,17576844075335513,0,Trust
1,17576844080332006,2025-09-12,13:40:08.033,NA,NA,17576844080332006,0,Trust
1,17576844085333731,2025-09-12,13:40:08.533,NA,NA,17576844085333731,0,Trust
1,17576844090335642,2025-09-12,13:40:09.033,NA,NA,17576844090335642,0,Trust
1,17576844095334533,2025-09-12,13:40:09.533,NA,NA,17576844095334533,0,Trust
1,17576844100334147,2025-09-12,13:40:10.033,NA,NA,17576844100334147,0,Trust
1,17576844105334744,2025-09-12,13:40:10.533,NA,NA,17576844105334744,0,Trust
1,17576844110334020,2025-09-12,13:40:11.033,NA,NA,17576844110334020,0,Trust
1,17576844115335324,2025-09-12,13:40:11.533,NA,NA,17576844115335324,0,Trust
1,17576844120334615,2025-09-12,13:40:12.033,NA,NA,17576844120334615,0,Trust
1,17576844125333674,2025-09-12,13:40:12.533,NA,NA,17576844125333674,0,Trust
1,17576844130334405,2025-09-12,13:40:13.033,NA,NA,17576844130334405,0,Trust
1,17576844135335236,2025-09-12,13:40:13.533,NA,NA,17576844135335236,0,Trust
1,17576844140334069,2025-09-12,13:40:14.033,NA,NA,17576844140334069,0,Trust
1,17576844145334684,2025-09-12,13:40:14.533,NA,NA,17576844145334684,0,Trust
1,17576844150336756,2025-09-12,13:40:15.033,NA,NA,17576844150336756,0,Trust
1,17576844155334802,2025-09-12,13:40:15.533,NA,NA,17576844155334802,0,Trust
1,17576844160333608,2025-09-12,13:40:16.033,NA,NA,17576844160333608,0,Trust
1,17576844165333659,2025-09-12,13:40:16.533,NA,NA,17576844165333659,0,Trust
1,17576844170333660,2025-09-12,13:40:17.033,NA,NA,17576844170333660,0,Trust
1,17576844175333589,2025-09-12,13:40:17.533,NA,NA,17576844175333589,0,Trust
1,17576844180334502,2025-09-12,13:40:18.033,NA,NA,17576844180334502,0,Trust
1,17576844185332339,2025-09-12,13:40:18.533,NA,NA,17576844185332339,0,Trust
1,17576844190333697,2025-09-12,13:40:19.033,NA,NA,17576844190333697,0,Trust
1,17576844195333546,2025-09-12,13:40:19.533,NA,NA,17576844195333546,0,Trust
1,17576844200335394,2025-09-12,13:40:20.033,NA,NA,17576844200335394,0,Trust
1,17576844205333741,2025-09-12,13:40:20.533,NA,NA,17576844205333741,0,Trust
1,17576844210335352,2025-09-12,13:40:21.033,NA,NA,17576844210335352,0,Trust
1,17576844215333627,2025-09-12,13:40:21.533,NA,NA,17576844215333627,0,Trust
1,17576844220333766,2025-09-12,13:40:22.033,NA,NA,17576844220333766,0,Trust
1,17576844225333864,2025-09-12,13:40:22.533,NA,NA,17576844225333864,0,Trust
1,17576844230331934,2025-09-12,13:40:23.033,NA,NA,17576844230331934,0,Trust
1,17576844235333423,2025-09-12,13:40:23.533,NA,NA,17576844235333423,0,Trust
1,17576844240333519,2025-09-12,13:40:24.033,NA,NA,17576844240333519,0,Trust
1,17576844245333863,2025-09-12,13:40:24.533,NA,NA,17576844245333863,0,Trust
1,17576844250334011,2025-09-12,13:40:25.033,NA,NA,17576844250334011,0,Trust
1,17576844255333342,2025-09-12,13:40:25.533,NA,NA,17576844255333342,0,Trust
1,17576844260335085,2025-09-12,13:40:26.033,NA,NA,17576844260335085,0,Trust
1,17576844265333486,2025-09-12,13:40:26.533,NA,NA,17576844265333486,0,Trust
1,17576844270333692,2025-09-12,13:40:27.033,NA,NA,17576844270333692,0,Trust
1,17576844275333235,2025-09-12,13:40:27.533,NA,NA,17576844275333235,0,Trust
1,17576844280334000,2025-09-12,13:40:28.033,NA,NA,17576844280334000,0,Trust
1,17576844285333532,2025-09-12,13:40:28.533,NA,NA,17576844285333532,0,Trust
1,17576844290334102,2025-09-12,13:40:29.033,NA,NA,17576844290334102,0,Trust
1,17576844295333467,2025-09-12,13:40:29.533,NA,NA,17576844295333467,0,Trust
1,17576844300333669,2025-09-12,13:40:30.033,NA,NA,17576844300333669,0,Trust
1,17576844305335357,2025-09-12,13:40:30.533,NA,NA,17576844305335357,0,Trust
1,17576844310333615,2025-09-12,13:40:31.033,NA,NA,17576844310333615,0,Trust
1,17576844315334295,2025-09-12,13:40:31.533,NA,NA,17576844315334295,0,Trust
1,17576844320333463,2025-09-12,13:40:32.033,NA,NA,17576844320333463,0,Trust
1,17576844325333298,2025-09-12,13:40:32.533,NA,NA,17576844325333298,0,Trust
1,17576844330333885,2025-09-12,13:40:33.033,NA,NA,17576844330333885,0,Trust
1,17576844335333361,2025-09-12,13:40:33.533,NA,NA,17576844335333361,0,Trust
1,17576844340333786,2025-09-12,13:40:34.033,NA,NA,17576844340333786,0,Trust
1,17576844345334618,2025-09-12,13:40:34.533,NA,NA,17576844345334618,0,Trust
1,17576844350334543,2025-09-12,13:40:35.033,NA,NA,17576844350334543,0,Trust
1,17576844355333421,2025-09-12,13:40:35.533,NA,NA,17576844355333421,0,Trust
1,17576844360333279,2025-09-12,13:40:36.033,NA,NA,17576844360333279,0,Trust
1,17576844365333683,2025-09-12,13:40:36.533,NA,NA,17576844365333683,0,Trust
1,17576844370334314,2025-09-12,13:40:37.033,NA,NA,17576844370334314,0,Trust
1,17576844375333889,2025-09-12,13:40:37.533,NA,NA,17576844375333889,0,Trust
1,17576844380333856,2025-09-12,13:40:38.033,NA,NA,17576844380333856,0,Trust
1,17576844385333391,2025-09-12,13:40:38.533,NA,NA,17576844385333391,0,Trust
1,17576844390333947,2025-09-12,13:40:39.033,NA,NA,17576844390333947,0,Trust
1,17576844395333719,2025-09-12,13:40:39.533,NA,NA,17576844395333719,0,Trust
1,17576844400333619,2025-09-12,13:40:40.033,NA,NA,17576844400333619,0,Trust
1,17576844405335400,2025-09-12,13:40:40.533,NA,NA,17576844405335400,0,Trust
1,17576844410332892,2025-09-12,13:40:41.033,NA,NA,17576844410332892,0,Trust
1,17576844415332985,2025-09-12,13:40:41.533,NA,NA,17576844415332985,0,Trust
1,17576844420333215,2025-09-12,13:40:42.033,NA,NA,17576844420333215,0,Trust
1,17576844425333477,2025-09-12,13:40:42.533,NA,NA,17576844425333477,0,Trust
1,17576844430334261,2025-09-12,13:40:43.033,NA,NA,17576844430334261,0,Trust
1,17576844435333086,2025-09-12,13:40:43.533,NA,NA,17576844435333086,0,Trust
