Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,FlightTime,RatingValue,RatingType
2,17574276126891513,2025-09-09,14:20:12.689,NA,NA,17574276126891513,44.88,Trust
2,17574276131906337,2025-09-09,14:20:13.190,NA,NA,17574276131906337,44.88,Trust
2,17574276136906522,2025-09-09,14:20:13.690,NA,NA,17574276136906522,44.88,Trust
2,17574276141906069,2025-09-09,14:20:14.190,NA,NA,17574276141906069,44.88,Trust
2,17574276146904921,2025-09-09,14:20:14.690,NA,NA,17574276146904921,44.88,Trust
2,17574276151904755,2025-09-09,14:20:15.190,NA,NA,17574276151904755,44.88,Trust
2,17574276156904523,2025-09-09,14:20:15.690,NA,NA,17574276156904523,44.88,Trust
2,17574276161904554,2025-09-09,14:20:16.190,NA,NA,17574276161904554,44.88,Trust
2,17574276166905179,2025-09-09,14:20:16.690,NA,NA,17574276166905179,44.88,Trust
2,17574276171904166,2025-09-09,14:20:17.190,NA,NA,17574276171904166,44.88,Trust
2,17574276176919351,2025-09-09,14:20:17.691,NA,NA,17574276176919351,44.88,Trust
2,17574276181905850,2025-09-09,14:20:18.190,NA,NA,17574276181905850,44.88,Trust
2,17574276186902442,2025-09-09,14:20:18.690,NA,NA,17574276186902442,44.88,Trust
2,17574276191906442,2025-09-09,14:20:19.190,NA,NA,17574276191906442,44.88,Trust
2,17574276196904070,2025-09-09,14:20:19.690,NA,NA,17574276196904070,44.88,Trust
2,17574276201906125,2025-09-09,14:20:20.190,NA,NA,17574276201906125,44.88,Trust
2,17574276206905773,2025-09-09,14:20:20.690,NA,NA,17574276206905773,44.88,Trust
2,17574276211903442,2025-09-09,14:20:21.190,NA,NA,17574276211903442,44.88,Trust
2,17574276216905317,2025-09-09,14:20:21.690,NA,NA,17574276216905317,44.88,Trust
2,17574276221904036,2025-09-09,14:20:22.190,NA,NA,17574276221904036,44.88,Trust
2,17574276226902924,2025-09-09,14:20:22.690,NA,NA,17574276226902924,44.88,Trust
