Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,FlightTime,RatingValue,RatingType
11,17580312833487419,2025-09-16,14:01:23.348,NA,NA,17580312833487419,0,Trust
11,17580312833487419,2025-09-16,14:01:23.348,NA,NA,17580312833487419,0,Trust
11,17580312838407220,2025-09-16,14:01:23.840,NA,NA,17580312838407220,0,Trust
11,17580312843481229,2025-09-16,14:01:24.348,NA,NA,17580312843481229,0,Trust
11,17580312848401389,2025-09-16,14:01:24.840,NA,NA,17580312848401389,0,Trust
11,17580312853476302,2025-09-16,14:01:25.347,NA,NA,17580312853476302,0,Trust
11,17580312858395750,2025-09-16,14:01:25.839,NA,NA,17580312858395750,0,Trust
11,17580312863469683,2025-09-16,14:01:26.346,NA,NA,17580312863469683,0,Trust
11,17580312868390640,2025-09-16,14:01:26.839,NA,NA,17580312868390640,0,Trust
11,17580312873465268,2025-09-16,14:01:27.346,NA,NA,17580312873465268,0,Trust
11,17580312878384459,2025-09-16,14:01:27.838,NA,NA,17580312878384459,0,Trust
11,17580312883459153,2025-09-16,14:01:28.345,NA,NA,17580312883459153,0,Trust
11,17580312888378894,2025-09-16,14:01:28.837,NA,NA,17580312888378894,0,Trust
11,17580312893453415,2025-09-16,14:01:29.345,NA,NA,17580312893453415,0,Trust
11,17580312898373341,2025-09-16,14:01:29.837,NA,NA,17580312898373341,0,Trust
11,17580312903448849,2025-09-16,14:01:30.344,NA,NA,17580312903448849,0,Trust
11,17580312908368905,2025-09-16,14:01:30.836,NA,NA,17580312908368905,0,Trust
11,17580312913442569,2025-09-16,14:01:31.344,NA,NA,17580312913442569,0,Trust
11,17580312918362635,2025-09-16,14:01:31.836,NA,NA,17580312918362635,0,Trust
11,17580312923437662,2025-09-16,14:01:32.343,NA,NA,17580312923437662,0,Trust
11,17580312928356678,2025-09-16,14:01:32.835,NA,NA,17580312928356678,0,Trust
11,17580312933432013,2025-09-16,14:01:33.343,NA,NA,17580312933432013,0,Trust
11,17580312938351610,2025-09-16,14:01:33.835,NA,NA,17580312938351610,0,Trust
11,17580312943425269,2025-09-16,14:01:34.342,NA,NA,17580312943425269,0,Trust
11,17580312948345872,2025-09-16,14:01:34.834,NA,NA,17580312948345872,0,Trust
11,17580312953419547,2025-09-16,14:01:35.341,NA,NA,17580312953419547,0,Trust
11,17580312958341145,2025-09-16,14:01:35.834,NA,NA,17580312958341145,0,Trust
11,17580312963413997,2025-09-16,14:01:36.341,NA,NA,17580312963413997,0,Trust
11,17580312968488095,2025-09-16,14:01:36.848,NA,NA,17580312968488095,0,Trust
11,17580312973408849,2025-09-16,14:01:37.340,NA,NA,17580312973408849,0,Trust
11,17580312978484294,2025-09-16,14:01:37.848,NA,NA,17580312978484294,0,Trust
11,17580312983402589,2025-09-16,14:01:38.340,NA,NA,17580312983402589,0,Trust
11,17580312988476600,2025-09-16,14:01:38.847,NA,NA,17580312988476600,0,Trust
11,17580312993397192,2025-09-16,14:01:39.339,NA,NA,17580312993397192,0,Trust
11,17580312998472162,2025-09-16,14:01:39.847,NA,NA,17580312998472162,0,Trust
11,17580313003391766,2025-09-16,14:01:40.339,NA,NA,17580313003391766,0,Trust
11,17580313008465474,2025-09-16,14:01:40.846,NA,NA,17580313008465474,0,Trust
11,17580313013385960,2025-09-16,14:01:41.338,NA,NA,17580313013385960,0,Trust
11,17580313018459863,2025-09-16,14:01:41.845,NA,NA,17580313018459863,0,Trust
11,17580313023381659,2025-09-16,14:01:42.338,NA,NA,17580313023381659,0,Trust
11,17580313028454182,2025-09-16,14:01:42.845,NA,NA,17580313028454182,0,Trust
11,17580313033375064,2025-09-16,14:01:43.337,NA,NA,17580313033375064,0,Trust
11,17580313038449047,2025-09-16,14:01:43.844,NA,NA,17580313038449047,0,Trust
11,17580313043369011,2025-09-16,14:01:44.336,NA,NA,17580313043369011,0,Trust
11,17580313048443111,2025-09-16,14:01:44.844,NA,NA,17580313048443111,0,Trust
11,17580313053363931,2025-09-16,14:01:45.336,NA,NA,17580313053363931,0,Trust
11,17580313058437428,2025-09-16,14:01:45.843,NA,NA,17580313058437428,0,Trust
11,17580313063358133,2025-09-16,14:01:46.335,NA,NA,17580313063358133,0,Trust
11,17580313068432071,2025-09-16,14:01:46.843,NA,NA,17580313068432071,0,Trust
11,17580313073352135,2025-09-16,14:01:47.335,NA,NA,17580313073352135,0,Trust
11,17580313078426378,2025-09-16,14:01:47.842,NA,NA,17580313078426378,0,Trust
11,17580313083346687,2025-09-16,14:01:48.334,NA,NA,17580313083346687,0,Trust
11,17580313088421535,2025-09-16,14:01:48.842,NA,NA,17580313088421535,0,Trust
11,17580313093341130,2025-09-16,14:01:49.334,NA,NA,17580313093341130,0,Trust
11,17580313098415721,2025-09-16,14:01:49.841,NA,NA,17580313098415721,0,Trust
11,17580313103335614,2025-09-16,14:01:50.333,NA,NA,17580313103335614,0,Trust
11,17580313108410137,2025-09-16,14:01:50.841,NA,NA,17580313108410137,0,Trust
11,17580313113483479,2025-09-16,14:01:51.348,NA,NA,17580313113483479,0,Trust
11,17580313118405199,2025-09-16,14:01:51.840,NA,NA,17580313118405199,0,Trust
11,17580313123477942,2025-09-16,14:01:52.347,NA,NA,17580313123477942,0,Trust
11,17580313128398573,2025-09-16,14:01:52.839,NA,NA,17580313128398573,0,Trust
11,17580313133473364,2025-09-16,14:01:53.347,NA,NA,17580313133473364,0,Trust
11,17580313138393140,2025-09-16,14:01:53.839,NA,NA,17580313138393140,0,Trust
