Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,FlightTime,RatingValue,RatingType
3,17576200976732073,2025-09-11,19:48:17.673,NA,NA,17576200976732073,40.94,Trust
3,17576200981719110,2025-09-11,19:48:18.171,NA,NA,17576200981719110,40.94,Trust
3,17576200986718401,2025-09-11,19:48:18.671,NA,NA,17576200986718401,40.94,Trust
3,17576200991718879,2025-09-11,19:48:19.171,NA,NA,17576200991718879,40.94,Trust
3,17576200996749259,2025-09-11,19:48:19.674,NA,NA,17576200996749259,40.94,Trust
3,17576201001719926,2025-09-11,19:48:20.171,NA,NA,17576201001719926,40.94,Trust
3,17576201006717459,2025-09-11,19:48:20.671,NA,NA,17576201006717459,40.94,Trust
3,17576201011718419,2025-09-11,19:48:21.171,NA,NA,17576201011718419,40.94,Trust
3,17576201016718089,2025-09-11,19:48:21.671,NA,NA,17576201016718089,40.94,Trust
3,17576201021716904,2025-09-11,19:48:22.171,NA,NA,17576201021716904,40.94,Trust
3,17576201026718132,2025-09-11,19:48:22.671,NA,NA,17576201026718132,40.94,Trust
3,17576201031719164,2025-09-11,19:48:23.171,NA,NA,17576201031719164,40.94,Trust
3,17576201036720874,2025-09-11,19:48:23.672,NA,NA,17576201036720874,40.94,Trust
3,17576201041717859,2025-09-11,19:48:24.171,NA,NA,17576201041717859,40.94,Trust
3,17576201046669526,2025-09-11,19:48:24.666,NA,NA,17576201046669526,40.94,Trust
3,17576201051718008,2025-09-11,19:48:25.171,NA,NA,17576201051718008,40.94,Trust
3,17576201056717355,2025-09-11,19:48:25.671,NA,NA,17576201056717355,40.94,Trust
3,17576201061715601,2025-09-11,19:48:26.171,NA,NA,17576201061715601,40.94,Trust
3,17576201066718256,2025-09-11,19:48:26.671,NA,NA,17576201066718256,40.94,Trust
3,17576201071718248,2025-09-11,19:48:27.171,NA,NA,17576201071718248,40.94,Trust
3,17576201076716520,2025-09-11,19:48:27.671,NA,NA,17576201076716520,40.94,Trust
3,17576201081716835,2025-09-11,19:48:28.171,NA,NA,17576201081716835,40.94,Trust
3,17576201086734434,2025-09-11,19:48:28.673,NA,NA,17576201086734434,40.94,Trust
3,17576201091714705,2025-09-11,19:48:29.171,NA,NA,17576201091714705,40.94,Trust
3,17576201096719317,2025-09-11,19:48:29.671,NA,NA,17576201096719317,40.94,Trust
3,17576201101717503,2025-09-11,19:48:30.171,NA,NA,17576201101717503,40.94,Trust
3,17576201106717315,2025-09-11,19:48:30.671,NA,NA,17576201106717315,40.94,Trust
3,17576201111716757,2025-09-11,19:48:31.171,NA,NA,17576201111716757,40.94,Trust
3,17576201116717162,2025-09-11,19:48:31.671,NA,NA,17576201116717162,40.94,Trust
3,17576201121718502,2025-09-11,19:48:32.171,NA,NA,17576201121718502,40.94,Trust
3,17576201126719290,2025-09-11,19:48:32.671,NA,NA,17576201126719290,40.94,Trust
3,17576201131717662,2025-09-11,19:48:33.171,NA,NA,17576201131717662,40.94,Trust
3,17576201136718829,2025-09-11,19:48:33.671,NA,NA,17576201136718829,40.94,Trust
3,17576201141717728,2025-09-11,19:48:34.171,NA,NA,17576201141717728,40.94,Trust
3,17576201146717951,2025-09-11,19:48:34.671,NA,NA,17576201146717951,40.94,Trust
3,17576201151714780,2025-09-11,19:48:35.171,NA,NA,17576201151714780,40.94,Trust
3,17576201156714583,2025-09-11,19:48:35.671,NA,NA,17576201156714583,40.94,Trust
3,17576201161718050,2025-09-11,19:48:36.171,NA,NA,17576201161718050,40.94,Trust
3,17576201166717761,2025-09-11,19:48:36.671,NA,NA,17576201166717761,40.94,Trust
