Subject_ac,Timestamp,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Aplication_ac,EntId_ac,Site_ac,ExersiseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,EcefX_ac,EcefY_ac,EcefZ_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Apperance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Subject_cm,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Aplication_cm,EntId_cm,Site_cm,ExersiseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,EcefX_cm,EcefY_cm,EcefZ_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Apperance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,Intercept_Criteria
1,1970-07-23 09:33:44.432113068,2025-09-08,2025-09-11 20:14:03.211,HH,B,4290363362,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148809.93591483062,-4787707.241182174,4203396.507292271,-2.66079,-0.833239,0.686936,62.0,-61.5,-72.75,0.078125,-7.20312,7.17188,0.0136719,0.00195312,0.00195312,4,0,41.4587517306509,-91.78027536118164,13163.53658784896,147.4871913968286,-0.190337909882611,-3.849199852548347,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:03.136,HH,B,3224070148.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103391.16863404664,-4799048.826246557,4191350.101042271,2.29982,3.002,-0.133073,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31707782977465,-91.23419484828496,12000.00065311679,-79.82099673961129,-0.0044466471937194,0.0013147031526418,10000,12000,150.0,True,26.035367333195595,False,134.04299772738693,171.00818186223927,False,False
1,1970-07-23 09:33:44.435092014,2025-09-08,2025-09-11 20:14:03.509,HH,B,4290840562,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148785.08825858062,-4787731.686494674,4203367.245573521,-2.65848,-0.831993,0.683964,62.25,-61.625,-72.75,-0.125,-7.09375,7.15625,0.00585938,0.0,-0.00195312,4,0,41.45841343618385,-91.77996920713584,13158.153717525083,147.35144742135736,-0.0734296349202502,-3.762243314059567,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:03.136,HH,B,3224070148.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103391.16863404664,-4799048.826246557,4191350.101042271,2.29982,3.002,-0.133073,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31707782977465,-91.23419484828496,12000.00065311679,-79.82099673961129,-0.0044466471937194,0.0013147031526418,10000,12000,150.0,True,26.015703904436386,False,134.1275782693905,171.04062030989837,False,False
1,1970-07-23 09:33:44.439160222,2025-09-08,2025-09-11 20:14:03.916,HH,B,4291277994,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148762.61364920562,-4787753.727510299,4203340.815886021,-2.65427,-0.828925,0.684155,62.5,-61.75,-72.75,-0.1875,-6.875,6.96875,0.0,-0.0175781,-0.0117188,4,0,41.45810811653943,-91.77969232046864,13153.195905813942,147.2412097274912,-0.1536053006227175,-3.631392510963016,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:03.136,HH,B,3224070148.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103391.16863404664,-4799048.826246557,4191350.101042271,2.29982,3.002,-0.133073,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31707782977465,-91.23419484828496,12000.00065311679,-79.82099673961129,-0.0044466471937194,0.0013147031526418,10000,12000,150.0,True,25.997939782417713,False,134.21182056625108,171.06992118218687,False,False
1,1970-07-23 09:33:44.442112311,2025-09-08,2025-09-11 20:14:04.211,HH,B,4291675660,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148741.30700858062,-4787774.627900924,4203315.884245396,-2.64842,-0.821351,0.692688,62.75,-61.625,-73.0,0.0,-6.23438,6.25,0.00585938,-0.03125,0.0,4,0,41.45781947430128,-91.77942982363992,13148.778884453955,147.21305683350184,-0.7453024424368837,-3.5717918228021355,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:03.962,HH,B,3225143890.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103466.24675904664,-4799038.313551244,4191360.2172532086,2.29972,3.00248,-0.132593,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31719903725466,-91.23509349359207,12000.00094972226,-79.86020406515092,-0.0017570150043123,-0.0005384025907087,10000,12000,150.0,True,25.94041695251576,False,134.23056444138248,171.03036968748486,False,False
1,1970-07-23 09:33:44.445093982,2025-09-08,2025-09-11 20:14:04.509,HH,B,4291794960,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148734.97107108062,-4787780.588838424,4203308.565886021,-2.64861,-0.819433,0.693359,62.875,-61.5,-73.0,0.0,-5.98438,5.95312,0.0136719,-0.0351562,-0.00195312,4,0,41.45773579878067,-91.77935186001908,13147.04836524663,147.16161780195225,-0.8224745809597724,-3.6522547277270094,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:03.962,HH,B,3225143890.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103466.24675904664,-4799038.313551244,4191360.2172532086,2.29972,3.00248,-0.132593,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31719903725466,-91.23509349359207,12000.00094972226,-79.86020406515092,-0.0017570150043123,-0.0005384025907087,10000,12000,150.0,True,25.93546193793638,False,134.30379763597045,171.0383616202858,False,False
1,1970-07-23 09:33:44.454152300,2025-09-08,2025-09-11 20:14:05.415,HH,B,4292948192,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148674.35388358062,-4787838.666963424,4203237.132292271,-2.63145,-0.81857,0.693263,63.375,-61.0,-74.0,0.15625,-6.84375,6.76562,0.0195312,0.0136719,0.015625,4,0,41.45691945223322,-91.77860558656708,13129.99399077753,147.12692637593358,-0.8369261721407556,-2.7000409526963574,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:05.031,HH,B,3226412308.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103554.94011842164,-4799025.893629369,4191372.166471959,2.29972,3.00248,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.317342210551125,-91.23615511051742,11999.999919654403,-79.86500223974097,-0.0046058044394414,-0.0005387733877399,10000,12000,150.0,True,25.839664018752437,False,134.37443144690425,171.100280424741,False,False
1,1970-07-23 09:33:44.454371050,2025-09-08,2025-09-11 20:14:05.437,HH,B,4292232394,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148712.30505545562,-4787802.389619674,4203281.852995396,-2.64228,-0.816461,0.699112,63.0,-61.25,-73.5,-0.078125,-6.0,5.89062,0.015625,-0.00976562,0.00585938,4,0,41.457430033334994,-91.77907277968993,13140.872311962788,147.2253821765543,-1.17090134792809,-3.4000153416757306,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:05.031,HH,B,3226412308.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103554.94011842164,-4799025.893629369,4191372.166471959,2.29972,3.00248,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.317342210551125,-91.23615511051742,11999.999919654403,-79.86500223974097,-0.0046058044394414,-0.0005387733877399,10000,12000,150.0,True,25.86951938328716,False,134.28761445424422,171.051035101339,False,False
1,1970-07-23 09:33:44.454378427,2025-09-08,2025-09-11 20:14:05.437,HH,B,4292550526,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148695.04333670562,-4787818.952119674,4203261.538542271,-2.63768,-0.817324,0.69729,63.25,-60.875,-73.875,-0.078125,-6.45312,6.32812,0.0273438,0.015625,-0.00585938,4,0,41.45719760852012,-91.77886025756648,13136.13391600118,147.2023404120884,-1.062039563993414,-3.104102900478378,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:05.031,HH,B,3226412308.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103554.94011842164,-4799025.893629369,4191372.166471959,2.29972,3.00248,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.317342210551125,-91.23615511051742,11999.999919654403,-79.86500223974097,-0.0046058044394414,-0.0005387733877399,10000,12000,150.0,True,25.855932853845637,False,134.3705474016679,171.07344189110717,False,False
1,1970-07-23 09:33:44.457132655,2025-09-08,2025-09-11 20:14:05.713,HH,B,4293306092,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148654.86169608062,-4787857.366182174,4203214.259245396,-2.62896,-0.817324,0.690867,63.625,-61.25,-73.875,0.015625,-7.03125,7.03125,-0.00585938,0.0,-0.00390625,4,0,41.45665746098864,-91.7783656083374,13124.780340490612,147.00774779243093,-0.7491783703907455,-2.601129987960499,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:05.031,HH,B,3226412308.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103554.94011842164,-4799025.893629369,4191372.166471959,2.29972,3.00248,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.317342210551125,-91.23615511051742,11999.999919654403,-79.86500223974097,-0.0046058044394414,-0.0005387733877399,10000,12000,150.0,True,25.82434122103592,False,134.46492360547356,171.1255825218552,False,False
1,1970-07-23 09:33:44.460133078,2025-09-08,2025-09-11 20:14:06.013,HH,B,4293703758,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148634.05310233062,-4787877.188447799,4203189.829557896,-2.62378,-0.814064,0.691634,63.75,-61.125,-74.25,0.125,-6.90625,6.76562,0.00585938,-0.00585938,0.00585938,4,0,41.4563785275988,-91.77810947704846,13118.845833304971,146.9092280051944,-0.8624156274719736,-2.422163032702849,10000,12000,150,1.0,2025-09-08,2025-09-11 20:14:05.031,HH,B,3226412308.0,JASSM,3.0,127.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-103554.94011842164,-4799025.893629369,4191372.166471959,2.29972,3.00248,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.317342210551125,-91.23615511051742,11999.999919654403,-79.86500223974097,-0.0046058044394414,-0.0005387733877399,10000,12000,150.0,True,25.808005996520638,False,134.4542309389534,171.1525356782517,False,False
