Subject_ac,Timestamp,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Aplication_ac,EntId_ac,Site_ac,ExersiseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,EcefX_ac,EcefY_ac,EcefZ_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Apperance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Subject_cm,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Aplication_cm,EntId_cm,Site_cm,ExersiseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,EcefX_cm,EcefY_cm,EcefZ_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Apperance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,Intercept_Criteria
1,1970-07-23 09:33:35.682972776,2025-09-08,2025-09-11 19:59:28.297,HH,A,3246728056,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141132.02185233062,-4794934.583955611,4195325.379362583,2.82722,2.65925,-0.485793,-95.375,44.625,48.0,0.015625,-9.125,7.35938,-0.0644531,0.0292969,0.0292969,4,0,41.36266691978821,-91.68593233943662,12852.252256008134,-52.68128916169685,1.0378500732183646,24.440452021605445,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:28.149,HH,A,2180349162.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104333.63347779664,-4798916.811598119,4191477.043425084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.318598813244975,-91.24547590587568,12000.001917399446,-79.86753046237304,-0.0015535363311529,-0.0012697440123257,10000,12000,150.0,False,20.023625621256546,False,23.520739112565288,177.56157221073872,False,False
1,1970-07-23 09:33:35.683145354,2025-09-08,2025-09-11 19:59:28.314,HH,A,3240206330,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-140560.44958670562,-4795145.279268111,4195118.300261021,2.53701,2.80268,-0.328368,-111.75,32.625,27.625,-0.1875,-8.20312,6.54688,0.212891,0.0117188,0.0214844,4,0,41.36011580380976,-91.67903464189123,12880.584794572103,-64.36498324124551,-0.1928807880779193,10.994107450229686,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:28.149,HH,A,2180349162.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104333.63347779664,-4798916.811598119,4191477.043425084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.318598813244975,-91.24547590587568,12000.001917399446,-79.86753046237304,-0.0015535363311529,-0.0012697440123257,10000,12000,150.0,False,19.69561535887012,False,9.987218100427699,177.23744649845207,False,False
1,1970-07-23 09:33:35.683146155,2025-09-08,2025-09-11 19:59:28.314,HH,A,3246290624,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141096.51403983062,-4794951.357393111,4195307.493620396,2.83719,2.66424,-0.48004,-96.75,43.625,46.625,-0.140625,-9.125,7.70312,-0.0253906,0.0195312,0.015625,4,0,41.36245263587605,-91.68550252280858,12852.18823145348,-53.09026621613212,0.9654812769596272,25.13720541201809,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:28.149,HH,A,2180349162.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104333.63347779664,-4798916.811598119,4191477.043425084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.318598813244975,-91.24547590587568,12000.001917399446,-79.86753046237304,-0.0015535363311529,-0.0012697440123257,10000,12000,150.0,False,20.002731249711005,False,22.446100720415195,177.5323833310326,False,False
1,1970-07-23 09:33:35.687973479,2025-09-08,2025-09-11 19:59:28.797,HH,A,3247245022,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141172.67224295562,-4794915.251924361,4195346.386198521,2.78485,2.64976,-0.496914,-94.0,45.25,49.25,0.0,-8.82812,7.23438,-0.123047,0.0175781,0.0253906,4,0,41.36291658920971,-91.68642445509548,12853.159080287553,-51.89789690163349,1.186456388776584,21.771120102938323,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:28.149,HH,A,2180349162.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104333.63347779664,-4798916.811598119,4191477.043425084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.318598813244975,-91.24547590587568,12000.001917399446,-79.86753046237304,-0.0015535363311529,-0.0012697440123257,10000,12000,150.0,False,20.047589283922736,False,24.4616490109153,177.59561555355975,False,False
1,1970-07-23 09:33:35.692072174,2025-09-08,2025-09-11 19:59:29.207,HH,A,3247722222,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141210.62927420562,-4794896.747041549,4195366.706511021,2.74285,2.63567,-0.508035,-92.625,46.125,50.25,0.25,-8.82812,7.26562,-0.109375,0.0273438,0.0371094,4,0,41.36315717488491,-91.6868841277019,12854.419382485154,-50.94570789056184,1.186423114204449,18.99596491772225,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:28.149,HH,A,2180349162.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104333.63347779664,-4798916.811598119,4191477.043425084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.318598813244975,-91.24547590587568,12000.001917399446,-79.86753046237304,-0.0015535363311529,-0.0012697440123257,10000,12000,150.0,False,20.070038461101493,False,25.397952395940024,177.6285679585051,False,False
1,1970-07-23 09:33:35.694992685,2025-09-08,2025-09-11 19:59:29.499,HH,A,3248159654,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141243.70935233062,-4794879.995088424,4195385.231901646,2.7139,2.62445,-0.518102,-91.5,46.5,51.125,-0.015625,-8.6875,7.0625,-0.0878906,0.0234375,0.0273438,4,0,41.363376070954615,-91.687284961155,12855.750175839856,-50.14403548481534,1.2450472457111408,17.038583779540435,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:29.239,HH,A,2181602312.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104421.25847779664,-4798904.532301244,4191488.840300084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31874016386709,-91.24652478222475,12000.001032942411,-79.86822297922443,-0.0007531978592102,-0.0012703089678825,10000,12000,150.0,False,20.041674860809735,False,26.096941693933886,177.65315583532052,False,False
1,1970-07-23 09:33:35.700051932,2025-09-08,2025-09-11 19:59:30.005,HH,A,3248756154,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141288.92419608062,-4794857.015596236,4195411.092253208,2.6745,2.61285,-0.530374,-90.375,46.625,52.375,0.078125,-8.375,7.0625,-0.078125,0.0078125,0.0273438,4,0,41.36367939445094,-91.6878328656094,12858.536949369322,-49.24758881578964,1.3926405877473205,14.468868471373588,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:29.239,HH,A,2181602312.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104421.25847779664,-4798904.532301244,4191488.840300084,2.29972,3.00238,-0.132498,-83.25,11.625,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31874016386709,-91.24652478222475,12000.001032942411,-79.86822297922443,-0.0007531978592102,-0.0012703089678825,10000,12000,150.0,False,20.068580969083765,False,26.852055768179863,177.69509544441263,False,False
1,1970-07-23 09:33:35.707993455,2025-09-08,2025-09-11 19:59:30.799,HH,A,3249670786,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141358.17810233062,-4794820.207002486,4195452.826628208,2.62685,2.607,-0.53488,-88.625,47.25,53.875,-0.328125,-8.0,6.375,-0.0625,-0.00585938,0.00585938,4,0,41.3641679105283,-91.68867264751977,12863.448911066438,-48.86077243910171,1.3978779397189895,11.578077873854614,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:30.337,HH,A,2182973860.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104517.16082154664,-4798891.090894994,4191501.751432896,2.29972,3.00238,-0.132402,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31889486807643,-91.24767274461786,11999.999169692212,-79.87307813805646,-0.0035361916679299,-0.0012708170422585,10000,12000,150.0,False,20.057475396081458,False,27.957476745162158,177.6965962493352,False,False
1,1970-07-23 09:33:35.708333227,2025-09-08,2025-09-11 19:59:30.833,HH,A,3249114054,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141315.98083670562,-4794842.437471236,4195427.430143833,2.65618,2.61122,-0.533154,-89.5,47.25,53.0,0.0625,-8.28125,6.95312,-0.0703125,0.0136719,0.0136719,4,0,41.36387164754727,-91.68816102600128,12860.040580011258,-49.082252826990654,1.4597676909571062,13.37645555112791,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:30.337,HH,A,2182973860.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104517.16082154664,-4798891.090894994,4191501.751432896,2.29972,3.00238,-0.132402,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31889486807643,-91.24767274461786,11999.999169692212,-79.87307813805646,-0.0035361916679299,-0.0012708170422585,10000,12000,150.0,False,20.032230580939625,False,27.416263597145388,177.65546198589527,False,False
1,1970-07-23 09:33:35.712031858,2025-09-08,2025-09-11 19:59:31.203,HH,A,3250147986,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-141392.91833670562,-4794801.618135299,4195474.153776646,2.60508,2.60278,-0.535263,-87.875,47.625,54.25,0.265625,-7.60938,6.57812,-0.0527344,-0.00195312,0.0195312,4,0,41.36441634979047,-91.68909396050512,12866.457612111502,-48.68969858536696,1.2784261128430725,10.211914251341792,10000,12000,150,1.0,2025-09-08,2025-09-11 19:59:30.337,HH,A,2182973860.0,JASSM,3.0,112.0,76.0,2.0,2.0,1.0,225.0,9.0,2.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,-104517.16082154664,-4798891.090894994,4191501.751432896,2.29972,3.00238,-0.132402,-83.25,11.75,11.25,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,41.31889486807643,-91.24767274461786,11999.999169692212,-79.87307813805646,-0.0035361916679299,-0.0012708170422585,10000,12000,150.0,False,20.078308489881508,False,28.401496655523726,177.73112302697922,False,False
