Subject_ac,Timestamp,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Aplication_ac,EntId_ac,Site_ac,ExersiseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,EcefX_ac,EcefY_ac,EcefZ_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Apperance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Subject_cm,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Aplication_cm,EntId_cm,Site_cm,ExersiseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,EcefX_cm,EcefY_cm,EcefZ_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Apperance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,Intercept_Criteria,Intercept_Complete
1,1970-07-23 09:33:51.705238077,2025-09-08,2025-09-11 20:26:10.523,HA,A,1537871918,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149359.21622413513,-4791959.266822378,4197754.566630001,2.72098,2.79436,-0.330918,-101.968,43.3122,42.9104,-0.283008,-7.45017,6.81603,0.0198666,0.00843785,0.021685,4,0,41.39527794016927,-91.78525789505088,11412.74078245234,-64.01509797272605,-0.325515645228339,21.38170918620075,12000,10000,150,1,2025-09-08,2025-09-11 20:26:10.511,HA,A,4091907866,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183501.0120867056,-4787282.350557174,4201979.200651646,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44455447687253,-92.19512619200889,11999.999639814572,99.8529481899431,-0.0031978826780023,0.0036303659869817,12000,10000,150,False,18.669746215663142,False,160.42961075142378,179.03772442863186,False,False,False
1,1970-07-23 09:33:51.708894237,2025-09-08,2025-09-11 20:26:10.889,HA,A,1538309350,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149395.80173134233,-4791943.365598923,4197770.073010368,2.72674,2.78533,-0.338285,-101.405,44.2068,43.7095,-0.28787,-7.70195,6.77634,-0.013373,0.00830677,0.0314263,4,0,41.39547041435673,-91.78570083217302,11410.070158250102,-63.371672494946544,-0.3766686862078353,21.53780226850227,12000,10000,150,1,2025-09-08,2025-09-11 20:26:10.511,HA,A,4091907866,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183501.0120867056,-4787282.350557174,4201979.200651646,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44455447687253,-92.19512619200889,11999.999639814572,99.8529481899431,-0.0031978826780023,0.0036303659869817,12000,10000,150,False,18.648249134543146,False,159.79709881339946,179.0148872884047,False,False,False
1,1970-07-23 09:33:51.712232252,2025-09-08,2025-09-11 20:26:11.223,HA,A,1538707016,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149430.1589856764,-4791928.016740145,4197784.966775098,2.73204,2.77542,-0.346286,-100.844,45.057,44.5059,-0.206936,-7.56857,6.81387,0.00578301,0.0098693,0.0331928,4,0,41.395655879181234,-91.78611694953594,11407.25928680019,-62.66978294184988,-0.4329239296196414,21.645691836514647,12000,10000,150,1,2025-09-08,2025-09-11 20:26:10.511,HA,A,4091907866,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183501.0120867056,-4787282.350557174,4201979.200651646,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44455447687253,-92.19512619200889,11999.999639814572,99.8529481899431,-0.0031978826780023,0.0036303659869817,12000,10000,150,False,18.628013131870464,False,159.17953734822638,178.99246542956055,False,False,False
1,1970-07-23 09:33:51.713240279,2025-09-08,2025-09-11 20:26:11.324,HA,A,1538826316,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149439.378387744,-4791924.053407223,4197788.831220373,2.73355,2.7669,-0.356319,-100.555,45.3159,44.5545,-0.243015,-7.59639,6.99614,0.0127613,0.0175384,0.0299158,4,0,41.395703830300135,-91.78622855272764,11406.600696603038,-61.93936633114347,-0.3505912527677646,21.559243057391463,12000,10000,150,1,2025-09-08,2025-09-11 20:26:10.511,HA,A,4091907866,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183501.0120867056,-4787282.350557174,4201979.200651646,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44455447687253,-92.19512619200889,11999.999639814572,99.8529481899431,-0.0031978826780023,0.0036303659869817,12000,10000,150,False,18.622603311667678,False,159.0194446519862,178.9867384041964,False,False,False
1,1970-07-23 09:33:51.716569866,2025-09-08,2025-09-11 20:26:11.656,HA,A,1539223982,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149473.4541261755,-4791908.424281464,4197804.071735368,2.7392,2.7577,-0.363939,-99.9547,46.1316,45.3808,-0.198509,-7.71475,6.89396,0.0143655,0.0070709,0.02615,4,0,41.39589335330673,-91.78664141489676,11403.832113014025,-61.28172536255296,-0.3888314781000848,21.6926479396061,12000,10000,150,1,2025-09-08,2025-09-11 20:26:11.429,HA,A,4093100912,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183404.76403983065,-4787297.174775924,4201966.599089146,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44440319422425,-92.19396916547672,12000.001058697397,99.8537140188685,-0.0023174835982142,0.0036297337545928,12000,10000,150,False,18.5497023549137,False,158.39305692761917,178.9602961143259,False,False,False
1,1970-07-23 09:33:51.720232458,2025-09-08,2025-09-11 20:26:12.023,HA,A,1539661416,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149509.3079369146,-4791891.57089208,4197820.513235015,2.7459,2.7502,-0.37154,-99.3004,46.9863,46.2828,-0.394203,-7.87008,7.04382,0.015077,0.0124534,0.0213875,4,0,41.39609793417907,-91.78707597525846,11400.794742565346,-60.69074775910475,-0.3604917111843347,21.91858538343516,12000,10000,150,1,2025-09-08,2025-09-11 20:26:11.429,HA,A,4093100912,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183404.76403983065,-4787297.174775924,4201966.599089146,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44440319422425,-92.19396916547672,12000.001058697397,99.8537140188685,-0.0023174835982142,0.0036297337545928,12000,10000,150,False,18.528475901451714,False,157.7207809894625,178.9346568373093,False,False,False
1,1970-07-23 09:33:51.724237883,2025-09-08,2025-09-11 20:26:12.423,HA,A,1540138614,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149549.3058451086,-4791872.159639956,4197839.467760403,2.75343,2.7387,-0.383551,-98.4648,47.7687,47.4047,-0.189194,-7.83836,6.99967,-3.8491e-05,0.00852524,0.0322107,4,0,41.3963339227866,-91.78756099422056,11397.236294464246,-59.77211206103752,-0.2977913415346497,22.101686063036848,12000,10000,150,1,2025-09-08,2025-09-11 20:26:12.417,HA,A,4094234312,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183313.32556326807,-4787311.256807174,4201954.624479771,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.444259450304685,-92.19286996185213,11999.997539309326,99.854441573028,-0.0014810772829958,0.0036291229711236,12000,10000,150,False,18.454580591132967,False,156.95628148974183,178.9013986608128,False,False,False
1,1970-07-23 09:33:51.727569441,2025-09-08,2025-09-11 20:26:12.756,HA,A,1540536282,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149581.34260924062,-4791856.302419701,4197855.028314263,2.75401,2.73198,-0.390147,-97.7524,48.8423,48.127,-0.200845,-7.97335,7.09581,-0.0118812,0.0112175,0.0278228,4,0,41.3965273369024,-91.78794959356829,11394.447108482296,-59.25291744842174,-0.2760319540038183,21.9867220093944,12000,10000,150,1,2025-09-08,2025-09-11 20:26:12.417,HA,A,4094234312,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183313.32556326807,-4787311.256807174,4201954.624479771,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.444259450304685,-92.19286996185213,11999.997539309326,99.854441573028,-0.0014810772829958,0.0036291229711236,12000,10000,150,False,18.43551026183354,False,156.26466358694546,178.87634036927273,False,False,False
1,1970-07-23 09:33:51.731236180,2025-09-08,2025-09-11 20:26:13.123,HA,A,1540973714,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149617.69411470456,-4791837.889801696,4197873.158874352,2.75326,2.72374,-0.398771,-97.0821,49.3202,49.2761,-0.267908,-7.99442,7.14982,-0.00935747,0.0178172,0.0253864,4,0,41.396752497032985,-91.78839068930402,11391.279704849663,-58.596534450688736,-0.2239231929938032,21.759867018615385,12000,10000,150,1,2025-09-08,2025-09-11 20:26:12.417,HA,A,4094234312,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183313.32556326807,-4787311.256807174,4201954.624479771,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.444259450304685,-92.19286996185213,11999.997539309326,99.854441573028,-0.0014810772829958,0.0036291229711236,12000,10000,150,False,18.413816551771273,False,155.62111112896122,178.84678757709395,False,False,False
1,1970-07-23 09:33:51.733232054,2025-09-08,2025-09-11 20:26:13.323,HA,A,1541212314,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149636.08739997997,-4791828.196361932,4197882.674218298,2.75713,2.71445,-0.408902,-96.4926,49.9111,49.7319,-0.192209,-8.16273,7.26907,-0.00816737,0.0220761,0.0342455,4,0,41.39687097173475,-91.78861401857095,11389.49122098204,-57.84143326859369,-0.1449696400170831,21.77008227008565,12000,10000,150,1,2025-09-08,2025-09-11 20:26:12.417,HA,A,4094234312,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183313.32556326807,-4787311.256807174,4201954.624479771,-2.30145,-0.152727,0.128663,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.444259450304685,-92.19286996185213,11999.997539309326,99.854441573028,-0.0014810772829958,0.0036291229711236,12000,10000,150,False,18.402793604075015,False,155.16995553412298,178.83096480039066,False,False,False
1,1970-07-23 09:33:51.736563441,2025-09-08,2025-09-11 20:26:13.656,HA,A,1541609980,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149668.7573482503,-4791811.030419754,4197899.708748902,2.7573,2.70664,-0.418575,-95.7612,50.5746,50.7353,-0.232147,-8.28467,7.48745,-0.0151665,0.0107515,0.029972,4,0,41.39708199929895,-91.78901067642748,11386.73132463767,-57.16258901952399,-0.0270660846524387,21.598687789293862,12000,10000,150,1,2025-09-08,2025-09-11 20:26:13.423,HA,A,4095427354,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183217.07556326807,-4787326.079072799,4201942.020964146,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44410814385229,-92.19171292335466,11999.999386560825,99.85929815197798,-0.004266833090164,0.0036283186808161,12000,10000,150,False,18.330439570447076,False,154.50334172809738,178.7990949488087,False,False,False
1,1970-07-23 09:33:51.740235586,2025-09-08,2025-09-11 20:26:14.023,HA,A,1542047412,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149703.0784583956,-4791792.635312697,4197918.141066976,2.75824,2.69714,-0.428234,-94.9581,51.2361,51.8348,-0.137164,-8.20782,7.39065,-0.00315938,0.0107036,0.0225672,4,0,41.39730946570244,-91.78942751946526,11384.10811090676,-56.42209445013765,0.0332441040204528,21.428900582160438,12000,10000,150,1,2025-09-08,2025-09-11 20:26:13.423,HA,A,4095427354,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183217.07556326807,-4787326.079072799,4201942.020964146,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44410814385229,-92.19171292335466,11999.999386560825,99.85929815197798,-0.004266833090164,0.0036283186808161,12000,10000,150,False,18.30981729202378,False,153.79023284524942,178.76824561080898,False,False,False
1,1970-07-23 09:33:51.741234641,2025-09-08,2025-09-11 20:26:14.123,HA,A,1542166712,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149712.5745769747,-4791787.5529450085,4197923.3612866085,2.7587,2.69528,-0.43007,-94.9718,50.4153,52.5738,-0.137164,-8.20782,7.39065,-0.00315938,0.0107036,0.0225672,4,0,41.397373170592886,-91.78954285128258,11383.661327571795,-56.279407433337845,0.0432193336154938,21.4108862803122,12000,10000,150,1,2025-09-08,2025-09-11 20:26:13.423,HA,A,4095427354,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183217.07556326807,-4787326.079072799,4201942.020964146,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44410814385229,-92.19171292335466,11999.999386560825,99.85929815197798,-0.004266833090164,0.0036283186808161,12000,10000,150,False,18.304105546334668,False,153.7880428064419,178.75960293926542,False,False,False
1,1970-07-23 09:33:51.743568784,2025-09-08,2025-09-11 20:26:14.356,HA,A,1542445080,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149735.12136289533,-4791774.992866631,4197935.900197969,2.76073,2.68911,-0.437111,-94.1544,51.8758,52.8782,-0.273209,-8.32063,7.45062,0.00236043,0.00578093,0.0297057,4,0,41.39752833283729,-91.78981687037871,11381.70167611826,-55.769242488637936,0.1170404092359548,21.37927895935193,12000,10000,150,1,2025-09-08,2025-09-11 20:26:14.327,HA,A,4096560752,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183125.63806326807,-4787340.159150924,4201930.046354771,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44396438977036,-92.19061374225288,12000.000330056622,99.86002568700287,-0.0034304379217122,0.0036277771529151,12000,10000,150,False,18.24036716883983,False,153.0991399922511,178.7345423796956,False,False,False
1,1970-07-23 09:33:51.747230133,2025-09-08,2025-09-11 20:26:14.723,HA,A,1542882512,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149768.85177250014,-4791756.1298773615,4197955.089430188,2.75934,2.68182,-0.445985,-93.3292,52.5,53.954,-0.276281,-8.34771,7.60727,-0.0130318,0.0287445,0.0232579,4,0,41.39776379881204,-91.79022683776446,11379.526139425348,-55.14632729362738,0.2304712782882205,21.122924169259267,12000,10000,150,1,2025-09-08,2025-09-11 20:26:14.327,HA,A,4096560752,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183125.63806326807,-4787340.159150924,4201930.046354771,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44396438977036,-92.19061374225288,12000.000330056622,99.86002568700287,-0.0034304379217122,0.0036277771529151,12000,10000,150,False,18.219990169423255,False,152.39719049022045,178.70183288406,False,False,False
1,1970-07-23 09:33:51.750562948,2025-09-08,2025-09-11 20:26:15.056,HA,A,1543280178,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149800.43367692665,-4791738.11681427,4197973.569331232,2.7574,2.67529,-0.454417,-92.5404,53.0672,54.9474,-0.331989,-8.46445,7.5279,-0.009087,0.0258171,0.0288963,4,0,41.397989819091976,-91.79061082576384,11377.738097670132,-54.57108702532342,0.3551858658965757,20.8521327463066,12000,10000,150,1,2025-09-08,2025-09-11 20:26:14.327,HA,A,4096560752,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183125.63806326807,-4787340.159150924,4201930.046354771,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44396438977036,-92.19061374225288,12000.000330056622,99.86002568700287,-0.0034304379217122,0.0036277771529151,12000,10000,150,False,18.200860850018667,False,151.74387402699662,178.67013166547613,False,False,False
1,1970-07-23 09:33:51.752899842,2025-09-08,2025-09-11 20:26:15.289,HA,A,1543558544,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149821.25255656237,-4791726.177997366,4197985.957182369,2.75481,2.66844,-0.463499,-92.0042,53.1854,55.6193,-0.225414,-8.33615,7.46524,-0.0212169,0.0177298,0.0228189,4,0,41.39814058517549,-91.79086397732796,11376.847690726028,-53.95968216299077,0.4984780841756184,20.534898287995524,12000,10000,150,1,2025-09-08,2025-09-11 20:26:14.327,HA,A,4096560752,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183125.63806326807,-4787340.159150924,4201930.046354771,-2.30145,-0.152727,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44396438977036,-92.19061374225288,12000.000330056622,99.86002568700287,-0.0034304379217122,0.0036277771529151,12000,10000,150,False,18.188237025810654,False,151.3648427045044,178.6488911105298,False,False,False
1,1970-07-23 09:33:51.756563436,2025-09-08,2025-09-11 20:26:15.656,HA,A,1543995978,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149855.37439036777,-4791706.100458179,4198006.792577125,2.75238,2.66077,-0.47206,-91.0799,53.9205,56.5961,-0.42531,-8.36877,7.63245,-0.0159384,0.00739131,0.013296,4,0,41.39839431140346,-91.79127908207698,11375.288608213456,-53.338842554224826,0.5941534123158717,20.202822650874197,12000,10000,150,1,2025-09-08,2025-09-11 20:26:15.316,HA,A,4097754144,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183029.36071951807,-4787354.983369674,4201917.435026646,-2.30145,-0.152631,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44381300251701,-92.18945638657092,11999.997096362762,99.85715592651376,-0.0066066761105343,0.0029221437778895,12000,10000,150,False,18.114698311043032,False,150.6349115326002,178.60852127359496,False,False,False
1,1970-07-23 09:33:51.759899498,2025-09-08,2025-09-11 20:26:15.989,HA,A,1544393644,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149884.98887712572,-4791688.304312086,4198025.357329797,2.75193,2.6537,-0.478714,-90.344,54.2565,57.5602,-0.207384,-8.28595,7.38755,-0.00641135,0.00688989,0.027467,4,0,41.39861997684034,-91.79163949448676,11374.069218522876,-52.81597227316167,0.6330491830827689,19.997502070313523,12000,10000,150,1,2025-09-08,2025-09-11 20:26:15.316,HA,A,4097754144,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183029.36071951807,-4787354.983369674,4201917.435026646,-2.30145,-0.152631,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44381300251701,-92.18945638657092,11999.997096362762,99.85715592651376,-0.0066066761105343,0.0029221437778895,12000,10000,150,False,18.096639172447347,False,150.06099801329097,178.57596986599017,False,False,False
1,1970-07-23 09:33:51.763566026,2025-09-08,2025-09-11 20:26:16.356,HA,A,1544831076,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149918.31555572455,-4791667.804068367,4198046.884267077,2.7548,2.64381,-0.48916,-89.3289,54.9818,58.4423,-0.142328,-8.12316,7.35811,-0.00927633,0.0135478,0.0288651,4,0,41.39888103084073,-91.7920452647282,11372.911465494732,-52.04292944184883,0.7402669870014723,19.90730793485508,12000,10000,150,1,2025-09-08,2025-09-11 20:26:15.316,HA,A,4097754144,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-183029.36071951807,-4787354.983369674,4201917.435026646,-2.30145,-0.152631,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44381300251701,-92.18945638657092,11999.997096362762,99.85715592651376,-0.0066066761105343,0.0029221437778895,12000,10000,150,False,18.076252694271282,False,149.3319442094037,178.53794533576692,False,False,False
1,1970-07-23 09:33:51.767236727,2025-09-08,2025-09-11 20:26:16.723,HA,A,1545268510,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149950.30474466117,-4791647.851630257,4198068.05518806,2.75613,2.63624,-0.496994,-88.4688,55.5157,59.3596,-0.352898,-8.1977,7.47218,-0.00364624,0.0137704,0.024783,4,0,41.39913667067494,-91.79243485618534,11372.226864306676,-51.4587572454303,0.8187592271291685,19.78632268373593,12000,10000,150,1,2025-09-08,2025-09-11 20:26:16.547,HA,A,4099006790,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182928.30212576807,-4787370.543916549,4201904.198698521,-2.30145,-0.152631,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44365409255794,-92.18824156092172,12000.002182783612,99.85796000052208,-0.0056822744677541,0.0029214809755763,12000,10000,150,False,18.001237823887532,False,148.68648663364473,178.4956213352814,False,False,False
1,1970-07-23 09:33:51.770584660,2025-09-08,2025-09-11 20:26:17.058,HA,A,1545666176,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-149980.22411234604,-4791628.793029514,4198088.316050369,2.75724,2.62886,-0.504733,-87.6374,56.0115,60.2095,-0.0989935,-8.3031,7.25973,-0.0144258,0.0199893,0.0293666,4,0,41.39938123455656,-91.79279939089292,11371.608041205847,-50.88682269888611,0.9025912569767794,19.655316593673103,12000,10000,150,1,2025-09-08,2025-09-11 20:26:16.547,HA,A,4099006790,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182928.30212576807,-4787370.543916549,4201904.198698521,-2.30145,-0.152631,0.128759,96.25,-14.75,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44365409255794,-92.18824156092172,12000.002182783612,99.85796000052208,-0.0056822744677541,0.0029214809755763,12000,10000,150,False,17.982850587279156,False,148.07741513970743,178.4592923623937,False,False,False
1,1970-07-23 09:33:51.774235316,2025-09-08,2025-09-11 20:26:17.423,HA,A,1546103608,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-150011.62816054287,-4791608.549447724,4198110.000698821,2.75611,2.62039,-0.511909,-86.7798,56.4759,61.0561,-0.221164,-8.00435,7.19678,-0.00913485,0.0159862,0.0209089,4,0,41.39964218046181,-91.79318210724236,11371.278697247972,-50.297002512602745,0.9292960504873105,19.363600114959866,12000,10000,150,1,2025-09-08,2025-09-11 20:26:17.421,HA,A,4100199542,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182832.07653983065,-4787385.356416549,4201891.593229771,-2.30145,-0.152631,0.128759,96.25,-14.625,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44350277893994,-92.1870848401555,11999.997883748969,99.85872561346328,-0.0048020839966151,0.0029208580576572,12000,10000,150,False,17.910764443669986,False,147.42118106044333,178.47669441354842,False,False,False
1,1970-07-23 09:33:51.777564799,2025-09-08,2025-09-11 20:26:17.756,HA,A,1546501274,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-150040.98358098796,-4791589.189397189,4198130.84230964,2.75653,2.61255,-0.517288,-85.9664,56.9817,61.8164,-0.176049,-7.88977,7.04275,-0.0170286,0.000371386,0.0169891,4,0,41.399892560383,-91.79354002354206,11371.136721012715,-49.80007161426345,0.9027857169906602,19.17463945277647,12000,10000,150,1,2025-09-08,2025-09-11 20:26:17.421,HA,A,4100199542,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182832.07653983065,-4787385.356416549,4201891.593229771,-2.30145,-0.152631,0.128759,96.25,-14.625,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44350277893994,-92.1870848401555,11999.997883748969,99.85872561346328,-0.0048020839966151,0.0029208580576572,12000,10000,150,False,17.892638381967846,False,146.8403849355875,178.43853259133815,False,False,False
1,1970-07-23 09:33:51.780893791,2025-09-08,2025-09-11 20:26:18.089,HA,A,1546898942,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-150068.92432739816,-4791570.382053133,4198151.069523837,2.75907,2.60433,-0.52227,-85.2411,57.3492,62.5493,-0.207228,-7.77321,6.89562,-0.00508601,0.00860846,0.0305941,4,0,41.40013576769136,-91.79388083624548,11370.913122243595,-49.3044975010932,0.849291388994535,19.093969255459548,12000,10000,150,1,2025-09-08,2025-09-11 20:26:17.421,HA,A,4100199542,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182832.07653983065,-4787385.356416549,4201891.593229771,-2.30145,-0.152631,0.128759,96.25,-14.625,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44350277893994,-92.1870848401555,11999.997883748969,99.85872561346328,-0.0048020839966151,0.0029208580576572,12000,10000,150,False,17.87534477165127,False,146.32623778799288,178.40116532474883,False,False,False
1,1970-07-23 09:33:51.784562493,2025-09-08,2025-09-11 20:26:18.456,HA,A,1547336374,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-150100.3209327819,-4791548.814188514,4198174.3543073805,2.76132,2.59641,-0.530287,-84.239,58.0767,63.1076,-0.143645,-7.64292,6.75696,-0.000277759,0.00541475,0.02677,4,0,41.40041539003613,-91.79426396803784,11370.800285182931,-48.707490065220505,0.9400493267888552,19.004034064861,12000,10000,150,1,2025-09-08,2025-09-11 20:26:18.327,HA,A,4101333128,JASSM,3,136,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-182740.62341483065,-4787399.434541549,4201879.612761021,-2.30145,-0.152631,0.128759,96.25,-14.625,-12.5,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.44335895627474,-92.18598549365076,11999.998649615149,99.85945324926824,-0.0039655473600908,0.0029202631483782,12000,10000,150,False,17.80572524581927,False,145.6878994480741,178.3528931893836,False,False,False
