Flight_Number,Lead_Pilot,Scenario_within_flight,Scenario_Type,Autonomy_Config,Num_Tactical_Comms,Correct_Sort,Num_CMs,Lead_Altitude_MSL_ft,Wingman_Altitude_MSL_ft,CM_Airspeed_kt,Scenario_Start_Time,Lead_Altitude_Deviation_Count,Wingman_Altitude_Deviation_Count,Lead_Altitude_Deviation_Integrated_ft_s,Wingman_Altitude_Deviation_Integrated_ft_s,Total_CMs_Intercepted,Proportion_CMs_Intercepted,CM1_EntId,CM1_Interceptor Role,CM1_Time_to_Intercept_s_from_start,CM1_MOP_Time_to_Intercept_s,CM1_MOP_Time_to_Consent_s,CM1_Airspeed_at_Intercept_kt,CM1_Airspeed_Diff_at_Intercept_kt,CM1_Heading_at_Intercept_deg,CM1_CM_Heading_at_Intercept_deg,CM1_Heading_Diff_at_Intercept_deg,CM1_Altitude_at_Intercept_ft,CM1_Altitude_Offset_at_Intercept_ft,CM1_Bank_Angle_at_Intercept_deg,CM1_Distance_from_CM_at_Intercept_nm,CM1_Aspect_at_MELD_Range_deg,CM2_EntId,CM2_Interceptor Role,CM2_Time_to_Intercept_s_from_start,CM2_MOP_Time_to_Intercept_s,CM2_MOP_Time_to_Consent_s,CM2_Airspeed_at_Intercept_kt,CM2_Airspeed_Diff_at_Intercept_kt,CM2_Heading_at_Intercept_deg,CM2_CM_Heading_at_Intercept_deg,CM2_Heading_Diff_at_Intercept_deg,CM2_Altitude_at_Intercept_ft,CM2_Altitude_Offset_at_Intercept_ft,CM2_Bank_Angle_at_Intercept_deg,CM2_Distance_from_CM_at_Intercept_nm,CM2_Aspect_at_MELD_Range_deg,CM3_EntId,CM3_Interceptor Role,CM3_Time_to_Intercept_s_from_start,CM3_MOP_Time_to_Intercept_s,CM3_MOP_Time_to_Consent_s,CM3_Airspeed_at_Intercept_kt,CM3_Airspeed_Diff_at_Intercept_kt,CM3_Heading_at_Intercept_deg,CM3_CM_Heading_at_Intercept_deg,CM3_Heading_Diff_at_Intercept_deg,CM3_Altitude_at_Intercept_ft,CM3_Altitude_Offset_at_Intercept_ft,CM3_Bank_Angle_at_Intercept_deg,CM3_Distance_from_CM_at_Intercept_nm,CM3_Aspect_at_MELD_Range_deg,CM4_EntId,CM4_Interceptor Role,CM4_Time_to_Intercept_s_from_start,CM4_MOP_Time_to_Intercept_s,CM4_MOP_Time_to_Consent_s,CM4_Airspeed_at_Intercept_kt,CM4_Airspeed_Diff_at_Intercept_kt,CM4_Heading_at_Intercept_deg,CM4_CM_Heading_at_Intercept_deg,CM4_Heading_Diff_at_Intercept_deg,CM4_Altitude_at_Intercept_ft,CM4_Altitude_Offset_at_Intercept_ft,CM4_Bank_Angle_at_Intercept_deg,CM4_Distance_from_CM_at_Intercept_nm,CM4_Aspect_at_MELD_Range_deg,CM5_EntId,CM5_Interceptor Role,CM5_Time_to_Intercept_s_from_start,CM5_MOP_Time_to_Intercept_s,CM5_MOP_Time_to_Consent_s,CM5_Airspeed_at_Intercept_kt,CM5_Airspeed_Diff_at_Intercept_kt,CM5_Heading_at_Intercept_deg,CM5_CM_Heading_at_Intercept_deg,CM5_Heading_Diff_at_Intercept_deg,CM5_Altitude_at_Intercept_ft,CM5_Altitude_Offset_at_Intercept_ft,CM5_Bank_Angle_at_Intercept_deg,CM5_Distance_from_CM_at_Intercept_nm,CM5_Aspect_at_MELD_Range_deg,Scenario_End_Time,Scenario_Duration_s,Num_SAMs,SAMs_Identified_by_Lead,Proportion_SAMs_Identified,SAM1_EntId,SAM1_Time_to_ID_s,SAM2_EntId,SAM2_Time_to_ID_s,SAM3_EntId,SAM3_Time_to_ID_s,SAM4_EntId,SAM4_Time_to_ID_s,SAM5_EntId,SAM5_Time_to_ID_s,SAM6_EntId,SAM6_Time_to_ID_s
2,Jacob,1,C,HH,24,Y,5,9720.794529171932,12053.737931086003,150,2025-09-22 14:04:00.529,1,2,60.23004169463034,13.97085336898012,5,1.0,102,Lead,142.326,34.215,1.751,181.265,31.264999999999986,83.71103547520187,119.93660603538603,-36.22557056018417,9792.016014122151,71.22148495021975,27.752571974039704,1.055272863950623,138.65587966409896,101,Wingman,156.67,54.743,11.392,182.292,32.292,136.88701690524155,155.9821855499227,-19.095168644681138,11855.05647707018,198.68145401582296,0.3390639118153927,0.5294493146671568,171.0898446592679,104,Lead,281.01,38.826,4.203,171.538,21.53800000000001,81.55716754094243,119.97974347660384,-38.42257593566143,10060.654230499851,339.85970132791954,30.96494752526824,1.1555782022459766,178.5712708692999,103.0,Wingman,308.603,54.03,3.917,167.517,17.516999999999996,115.83337686650238,139.9751749657478,-24.14179809924542,12065.574770131278,11.836839045274246,23.81672212695896,0.5244258667380025,177.9844705749042,105.0,Lead,340.1,63.293,1.959,159.134,9.133999999999986,136.04497381865258,100.06126231521866,35.98371150343394,9966.898608947302,246.10407977537034,-17.392342971754225,0.6787301056747344,28.807099291849,2025-09-22 14:09:40.629,340.1,5,4,0.8,106,19.341,107,11.47,108,30.0,109,11.573,110,8.341,,
2,Jacob,2,C,HA,5,Y,5,10150.171305463598,12127.771392007851,150,2025-09-22 14:49:14.405,2,0,33.53051541201913,0.0,3,0.6,148,Wingman,158.212,44.692,0.082,186.935,36.935,152.95867638665334,155.9852145966056,-3.026538209952264,11854.604423289544,273.16696871830754,-36.37767102289742,0.7263297085084075,126.82964321846197,150,Wingman,323.212,61.991,5.288,176.915,26.914999999999992,108.81724223734967,139.9801006887041,-31.162858451354452,11992.326080627405,135.44531138044658,6.794268850153095,0.5314500125824863,130.13168474060285,152,Lead,356.012,53.981,4.822,171.941,21.941000000000003,103.57244312260588,100.07282474705428,3.4996183755515915,9786.088000943924,364.08330451967413,-10.86289406036688,0.992664179713363,71.63543888379837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-22 14:55:10.417,356.012,5,3,0.6,153,30.0,154,11.329,155,16.475,156,20.467,157,30.0,,
2,Jacob,3,C,AH,20,Y,5,10022.661867135384,12264.339701119052,150,2025-09-22 14:25:51.525,0,3,0.0,18.810578488213327,5,1.0,124,Wingman,161.012,59.213,1.325,174.287,24.287000000000006,125.29064935279376,155.98587212057024,-30.69522276777647,12041.685477572402,222.65422354664952,-4.595194526168902,1.1138464095469467,139.9197480606523,125,Lead,172.225,85.428,1.364,170.389,20.38900000000001,137.61317910568775,119.95483544369462,17.658343661993115,9953.289562528562,69.37230460682258,-11.02037358619543,1.0637040969448721,175.8741080919574,126,Wingman,310.932,49.434,4.838,183.404,33.403999999999996,163.8396894492026,139.97282230313266,23.86686714606995,11959.1076271832,305.2320739358511,-32.3127029715907,0.2904408351839577,151.88973858940506,127.0,Lead,355.827,88.399,3.536,183.489,33.489000000000004,141.7706341402309,120.02432626136203,21.746307878868862,9963.789703642988,58.872163492396794,-6.432604576530764,1.3543835144442469,158.55280798100955,128.0,Lead,416.116,62.657,4.859,161.664,11.663999999999987,88.73291673223767,100.11781836012612,-11.38490162788844,9835.933454960614,186.7284121747707,-45.02604082756775,0.6200432629883407,42.507536124118644,2025-09-22 14:32:47.641,416.116,6,6,1.0,129,10.452,130,15.469,131,10.469,132,13.936,133,9.547,134.0,14.281
2,Jacob,4,C,AA,6,Y,5,10375.88117203898,11905.596102039404,150,2025-09-22 14:37:20.448,5,0,55.90050176161415,0.0,4,0.8,137,Wingman,160.779,39.725,1.913,168.813,18.812999999999988,157.76080018739916,155.98581368742688,1.7749864999722718,11841.083806529588,64.51229550981589,-46.75817742458278,0.5707672922646744,123.72346571823198,138,Lead,165.687,78.09,2.028,170.743,20.742999999999995,143.6994195309848,119.94728043253107,23.75213909845374,9912.6251233483,463.2560486906805,-9.327072204527502,1.1394703306358471,171.0040459164395,140,Lead,349.58,81.791,3.992,173.982,23.982,141.03220673876024,120.02117259186296,21.01103414689726,9929.725017040795,446.15615499818523,-13.058259721456997,1.1872349511011282,155.67037250842367,141.0,Lead,407.408,59.221,6.223,160.943,10.943000000000012,86.38961899469922,100.10875383418669,-13.71913483948748,9835.301170144588,540.5800018943919,-21.2517309550785,0.5660067336254946,41.565563407313874,,,,,,,,,,,,,,,,2025-09-22 14:44:07.856,407.408,6,5,0.8333333333333334,142,8.462,143,10.477,144,12.466,145,11.477,146,24.476,147.0,30.0
