Flight_Number,Lead_Pilot,Scenario_within_flight,Scenario_Type,Autonomy_Config,Num_Tactical_Comms,Correct_Sort,Num_CMs,Lead_Altitude_MSL_ft,Wingman_Altitude_MSL_ft,CM_Airspeed_kt,Scenario_Start_Time,Lead_Altitude_Deviation_Count,Wingman_Altitude_Deviation_Count,Lead_Altitude_Deviation_Integrated_ft_s,Wingman_Altitude_Deviation_Integrated_ft_s,Total_CMs_Intercepted,Proportion_CMs_Intercepted,CM1_EntId,CM1_Interceptor Role,CM1_Time_to_Intercept_s_from_start,CM1_MOP_Time_to_Intercept_s,CM1_MOP_Time_to_Consent_s,CM1_Airspeed_at_Intercept_kt,CM1_Airspeed_Diff_at_Intercept_kt,CM1_Heading_at_Intercept_deg,CM1_CM_Heading_at_Intercept_deg,CM1_Heading_Diff_at_Intercept_deg,CM1_Altitude_at_Intercept_ft,CM1_Altitude_Offset_at_Intercept_ft,CM1_Bank_Angle_at_Intercept_deg,CM1_Distance_from_CM_at_Intercept_nm,CM1_Aspect_at_MELD_Range_deg,CM2_EntId,CM2_Interceptor Role,CM2_Time_to_Intercept_s_from_start,CM2_MOP_Time_to_Intercept_s,CM2_MOP_Time_to_Consent_s,CM2_Airspeed_at_Intercept_kt,CM2_Airspeed_Diff_at_Intercept_kt,CM2_Heading_at_Intercept_deg,CM2_CM_Heading_at_Intercept_deg,CM2_Heading_Diff_at_Intercept_deg,CM2_Altitude_at_Intercept_ft,CM2_Altitude_Offset_at_Intercept_ft,CM2_Bank_Angle_at_Intercept_deg,CM2_Distance_from_CM_at_Intercept_nm,CM2_Aspect_at_MELD_Range_deg,CM3_EntId,CM3_Interceptor Role,CM3_Time_to_Intercept_s_from_start,CM3_MOP_Time_to_Intercept_s,CM3_MOP_Time_to_Consent_s,CM3_Airspeed_at_Intercept_kt,CM3_Airspeed_Diff_at_Intercept_kt,CM3_Heading_at_Intercept_deg,CM3_CM_Heading_at_Intercept_deg,CM3_Heading_Diff_at_Intercept_deg,CM3_Altitude_at_Intercept_ft,CM3_Altitude_Offset_at_Intercept_ft,CM3_Bank_Angle_at_Intercept_deg,CM3_Distance_from_CM_at_Intercept_nm,CM3_Aspect_at_MELD_Range_deg,CM4_EntId,CM4_Interceptor Role,CM4_Time_to_Intercept_s_from_start,CM4_MOP_Time_to_Intercept_s,CM4_MOP_Time_to_Consent_s,CM4_Airspeed_at_Intercept_kt,CM4_Airspeed_Diff_at_Intercept_kt,CM4_Heading_at_Intercept_deg,CM4_CM_Heading_at_Intercept_deg,CM4_Heading_Diff_at_Intercept_deg,CM4_Altitude_at_Intercept_ft,CM4_Altitude_Offset_at_Intercept_ft,CM4_Bank_Angle_at_Intercept_deg,CM4_Distance_from_CM_at_Intercept_nm,CM4_Aspect_at_MELD_Range_deg,CM5_EntId,CM5_Interceptor Role,CM5_Time_to_Intercept_s_from_start,CM5_MOP_Time_to_Intercept_s,CM5_MOP_Time_to_Consent_s,CM5_Airspeed_at_Intercept_kt,CM5_Airspeed_Diff_at_Intercept_kt,CM5_Heading_at_Intercept_deg,CM5_CM_Heading_at_Intercept_deg,CM5_Heading_Diff_at_Intercept_deg,CM5_Altitude_at_Intercept_ft,CM5_Altitude_Offset_at_Intercept_ft,CM5_Bank_Angle_at_Intercept_deg,CM5_Distance_from_CM_at_Intercept_nm,CM5_Aspect_at_MELD_Range_deg,Scenario_End_Time,Scenario_Duration_s,Num_SAMs,SAMs_Identified_by_Lead,Proportion_SAMs_Identified,SAM1_EntId,SAM1_Time_to_ID_s,SAM2_EntId,SAM2_Time_to_ID_s,SAM3_EntId,SAM3_Time_to_ID_s,SAM4_EntId,SAM4_Time_to_ID_s,SAM5_EntId,SAM5_Time_to_ID_s,SAM6_EntId,SAM6_Time_to_ID_s
1,Smith,1,C,HH,14,Y,5,8561.873061902648,11079.41924856223,150,2025-09-22 14:33:06.516,1,0,25.983946993123546,0.0,5,1.0,102,Lead,132.725,55.121,4.056,182.17,32.16999999999999,124.00736880255072,119.93682117923836,4.070547623312336,8590.687245696914,28.814183794265773,5.820182515767342,1.44241243301976,160.14006978937448,101,Wingman,185.963,74.637,9.17,138.005,-11.995000000000005,144.62532802874907,155.99193260240588,-11.366604573656815,11067.863558446708,11.555690115521429,-1.7662472264148887,0.39650698037836296,166.05150585720804,105,Lead,291.456,49.023,5.058,179.774,29.774,90.06819274507596,100.01599253531997,-9.947799790244005,8695.952590452864,134.0795285502154,40.58064835618109,1.2181909522397498,173.20518938512885,103,Wingman,375.965,97.028,23.469,172.796,22.795999999999992,141.6431281931061,139.99697345150403,1.6461547416020608,11375.544491360106,296.1252427978761,-3.3382158895663987,1.0245028611103513,138.6242690781853,104.0,Lead,399.169,58.403,1.304,184.968,34.96799999999999,109.90511400912096,120.04110539543076,-10.135991386309797,8779.86614364188,217.99308173923237,4.637761990157995,1.4647765638785324,19.637423068176304,2025-09-22 14:39:45.685,399.169,6,5,0.8333333333333334,106,30.0,107,12.998,108,30.0,109,21.065,110,7.962,111.0,30.0
1,Smith,2,C,HA,5,Y,5,8736.853420967655,11026.390928219933,150,2025-09-22 14:47:48.125,0,0,0.0,0.0,4,0.8,113,Lead,125.205,42.491,1.192,190.504,40.50399999999999,101.92078086817445,119.92956079952172,-18.008779931347277,8916.628534309464,179.77511334180963,39.15120669182323,0.8922898672112967,179.22718008830782,116,Lead,297.899,50.223,2.425,199.73,49.72999999999999,93.37032021235862,100.01776888583164,-6.647448673473036,8527.078771488885,209.7746494787698,38.55548823785967,1.1887546023744529,177.56447840212604,114,Wingman,326.008,58.321,0.0,190.137,40.137,102.47418859120064,139.9710600583851,-37.49687146718446,10980.15829376742,46.232634452513594,5.562530055639996,0.10863423388748775,129.65659040164542,115,Lead,387.409,46.401,4.602,213.515,63.514999999999986,108.70912757904212,120.03479335946705,-11.325665780424913,8248.313208966572,488.5402120010822,3.1197982909453272,1.3306420376208294,16.801389249552074,,,,,,,,,,,,,,,,2025-09-22 14:54:15.534,387.409,6,6,1.0,117,7.667,118,8.064,119,30.0,120,6.035,121,10.08,122.0,6.83
1,Smith,3,C,AH,18,Y,5,8582.48906893005,10960.61793957396,150,2025-09-22 15:00:31.631,0,0,0.0,0.0,4,0.8,123,Wingman,157.0,57.407,7.207,159.647,9.646999999999991,161.09523043889575,155.98090049560068,5.1143299432950755,10895.55431397051,65.06362560345042,2.230015896298414,0.7435600702709593,159.52060171675674,124,Lead,224.22,149.064,75.864,188.158,38.15799999999999,165.12796108832245,119.98806935282263,45.139891735499816,8727.06030569462,144.57123676457013,-19.77703853597033,1.7840532205092734,176.47928097405816,125,Wingman,334.169,46.672,5.672,187.082,37.081999999999994,173.9837047821799,139.9785312631738,34.00517351900609,10918.899581103273,41.718358470687235,-13.198332966961296,1.2556527647307532,89.84857328023793,126,Wingman,414.61,42.116,6.412,205.902,55.90199999999999,130.52788549093643,120.0480934685374,10.47979202239901,10799.264020449817,161.35391912414343,-8.24916382596177,1.3766045256756663,39.538638863844966,,,,,,,,,,,,,,,,2025-09-22 15:07:30.829,419.198,6,6,1.0,128,11.677,129,6.075,130,11.948,131,6.07,132,8.065,133.0,16.051
1,Smith,4,C,AA,6,Y,5,8749.224682894945,11121.848502006404,150,2025-09-22 15:12:42.341,0,0,0.0,0.0,5,1.0,135,Wingman,152.001,43.816,2.223,176.927,26.926999999999992,160.57304111442002,155.9804525386782,4.592588575741814,10920.890820630137,200.95768137626692,-45.63074823575668,0.6792716065940013,138.6490250702485,136,Lead,159.598,84.496,5.866,177.66,27.659999999999997,138.24863605503378,119.94636332197946,18.302272733054338,8715.613813319462,33.610869575482866,-0.9298301211213678,1.125658640877123,172.83285360293604,137,Wingman,302.113,42.338,3.746,181.583,31.583,142.4496844864995,139.9620933062418,2.4875911802577093,10943.943531998162,177.90497000824143,-36.58489648249632,0.5209320117315764,128.05964734598683,138,Lead,326.028,39.967,3.601,191.591,41.59100000000001,134.15884277112616,119.9925100392504,14.166332731875741,8520.057422000984,229.1672608939607,-36.56031562111675,0.8257498305938056,138.8948545648352,139.0,Lead,386.809,47.549,5.915,172.906,22.906000000000006,113.17206497687152,100.08105181716462,13.091013159706904,8658.644724327653,90.57995856729212,-47.79338679203684,0.6252460980818665,27.342063512273,2025-09-22 15:19:09.150,386.809,5,4,0.8,140,7.051,141,16.674,142,5.951,143,24.758,144,30.0,,
