Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,PduType,DisTime,ReceivingEntityID_Application,ReceivingEntityID_Entity,ReceivingEntityID_Site,RequestID,ActionID,RequestStatus,FiringEntityID_Application,FiringEntityID_Entity,FiringEntityID_Site,TargetEntityID_Application,TargetEntityID_Entity,TargetEntityID_Site,DetonationResult
3,17574407902352220,2025-09-09,17:59:50.235,HH,C,REQUEST,2882651907,1,1,48,2,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574409677772209,2025-09-09,18:02:47.777,HH,C,REQUEST,363669617,1,1,48,4,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574410020674359,2025-09-09,18:03:22.067,HH,C,REQUEST,706344308,1,1,73,7,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574410249862260,2025-09-09,18:03:44.986,HH,C,REQUEST,935189827,1,1,48,9,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574411297449272,2025-09-09,18:05:29.744,HH,C,REQUEST,1983372082,1,1,48,10,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574411425137479,2025-09-09,18:05:42.513,HH,C,REQUEST,2110718931,1,1,48,11,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574411822209593,2025-09-09,18:06:22.220,HH,C,REQUEST,2507387191,1,1,48,13,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574411866441349,2025-09-09,18:06:26.644,HH,C,REQUEST,2552047429,1,1,73,14,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574411867451229,2025-09-09,18:06:26.745,HH,C,REQUEST,2552047429,1,1,48,15,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574414678534759,2025-09-09,18:11:07.853,HH,D,REQUEST,1068970398,1,1,48,20,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574415783529130,2025-09-09,18:12:58.352,HH,D,REQUEST,2173811008,1,1,48,20,4,NA,NA,NA,NA,NA,NA,NA,NA
3,17574415829786674,2025-09-09,18:13:02.978,HH,D,REQUEST,2220816888,1,1,48,22,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574416007758631,2025-09-09,18:13:20.775,HH,D,REQUEST,2398817900,1,1,73,23,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574416884396547,2025-09-09,18:14:48.439,HH,D,REQUEST,3275324079,1,1,48,26,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574417077474741,2025-09-09,18:15:07.747,HH,D,REQUEST,3468005367,1,1,48,27,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574418469060583,2025-09-09,18:17:26.906,HH,D,REQUEST,564885899,1,1,48,28,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574418639058667,2025-09-09,18:17:43.905,HH,D,REQUEST,734557930,1,1,48,29,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574419350777627,2025-09-09,18:18:55.077,HH,D,REQUEST,1446229873,1,1,48,29,4,NA,NA,NA,NA,NA,NA,NA,NA
3,17574419514724741,2025-09-09,18:19:11.472,HH,D,REQUEST,1609907584,1,1,48,30,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574420526224782,2025-09-09,18:20:52.622,HH,D,REQUEST,2621730458,1,1,48,31,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574423913491670,2025-09-09,18:26:31.349,AA,C,REQUEST,1714323722,1,1,73,32,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574423923541841,2025-09-09,18:26:32.354,AA,C,REQUEST,1724474072,1,1,73,32,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574423990909905,2025-09-09,18:26:39.090,AA,C,REQUEST,1792153439,1,1,48,33,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425225545555,2025-09-09,18:28:42.554,AA,C,REQUEST,3026338632,1,1,48,33,4,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425270807302,2025-09-09,18:28:47.080,AA,C,REQUEST,3071063663,1,1,48,34,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425295978108,2025-09-09,18:28:49.597,AA,C,REQUEST,3096681822,1,1,48,35,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425337183910,2025-09-09,18:28:53.718,AA,C,REQUEST,3138355663,1,1,48,34,4,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425459794727,2025-09-09,18:29:05.979,AA,C,REQUEST,3260853133,1,1,48,36,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425711181889,2025-09-09,18:29:31.118,AA,C,REQUEST,3512366271,1,1,73,38,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425785646592,2025-09-09,18:29:38.564,AA,C,REQUEST,3586030859,1,1,48,36,4,NA,NA,NA,NA,NA,NA,NA,NA
3,17574425844979413,2025-09-09,18:29:44.497,AA,C,REQUEST,3645519802,1,1,48,39,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574426510668708,2025-09-09,18:30:51.066,AA,C,REQUEST,16706614,1,1,48,40,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574426566910716,2025-09-09,18:30:56.691,AA,C,REQUEST,72538672,1,1,48,41,1,NA,NA,NA,NA,NA,NA,NA,NA
3,17574427153051377,2025-09-09,18:31:55.305,AA,C,REQUEST,659206361,1,1,48,44,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574427154054623,2025-09-09,18:31:55.405,AA,C,REQUEST,659206361,1,1,73,45,0,NA,NA,NA,NA,NA,NA,NA,NA
3,17574407902334445,2025-09-09,17:59:50.233,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407912341321,2025-09-09,17:59:51.234,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407922345924,2025-09-09,17:59:52.234,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407932352097,2025-09-09,17:59:53.235,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407942357974,2025-09-09,17:59:54.235,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407952363522,2025-09-09,17:59:55.236,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407962369534,2025-09-09,17:59:56.236,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407972372421,2025-09-09,17:59:57.237,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407982403999,2025-09-09,17:59:58.240,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
3,17574407992385584,2025-09-09,17:59:59.238,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
