Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,PduType,DisTime,ReceivingEntityID_Application,ReceivingEntityID_Entity,ReceivingEntityID_Site,RequestID,ActionID,RequestStatus,FiringEntityID_Application,FiringEntityID_Entity,FiringEntityID_Site,TargetEntityID_Application,TargetEntityID_Entity,TargetEntityID_Site,DetonationResult
1,17573616109977577,2025-09-08,20:00:10.997,HH,A,REQUEST,1364722270,1,1,48,13,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573618806526819,2025-09-08,20:04:40.652,HH,A,REQUEST,4061424742,1,1,48,15,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573622872611670,2025-09-08,20:11:27.261,HH,B,REQUEST,3832354482,1,1,48,16,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573624153455129,2025-09-08,20:13:35.345,HH,B,REQUEST,817890713,1,1,48,20,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573625023268732,2025-09-08,20:15:02.326,HH,B,REQUEST,1688413538,1,1,48,21,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573625269569946,2025-09-08,20:15:26.956,HH,B,REQUEST,1933949983,1,1,48,21,4,NA,NA,NA,NA,NA,NA,NA,NA
1,17573625324870573,2025-09-08,20:15:32.487,HH,B,REQUEST,1989919990,1,1,48,22,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573627136670501,2025-09-08,20:18:33.667,HH,B,REQUEST,3801752315,1,1,48,24,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573627400057907,2025-09-08,20:19:00.005,HH,B,REQUEST,4065091799,1,1,48,26,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573627864551054,2025-09-08,20:19:46.455,HH,B,REQUEST,234623996,1,1,48,27,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573631495680280,2025-09-08,20:25:49.568,HA,A,REQUEST,3865345948,1,1,73,28,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573631632396095,2025-09-08,20:26:03.239,HA,A,REQUEST,4002015035,1,1,48,29,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573633961255287,2025-09-08,20:29:56.125,HA,A,REQUEST,2036257103,1,1,48,30,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573634000433822,2025-09-08,20:30:00.043,HA,A,REQUEST,2075252751,1,1,48,31,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573634001439121,2025-09-08,20:30:00.143,HA,A,REQUEST,2075252751,1,1,73,32,0,NA,NA,NA,NA,NA,NA,NA,NA
1,17573634352241286,2025-09-08,20:30:35.224,HA,NA,REQUEST,2427303968,1,1,73,33,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573634362283135,2025-09-08,20:30:36.228,HA,NA,REQUEST,2437442200,1,1,73,33,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573634373336936,2025-09-08,20:30:37.333,HA,NA,REQUEST,2447621358,1,1,73,33,1,NA,NA,NA,NA,NA,NA,NA,NA
1,17573616109990969,2025-09-08,20:00:10.999,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616120000152,2025-09-08,20:00:12.000,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616130005722,2025-09-08,20:00:13.000,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616140010227,2025-09-08,20:00:14.001,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616150016675,2025-09-08,20:00:15.001,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616160021498,2025-09-08,20:00:16.002,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616170025591,2025-09-08,20:00:17.002,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616180035404,2025-09-08,20:00:18.003,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616190040065,2025-09-08,20:00:19.004,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616200043758,2025-09-08,20:00:20.004,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616210048949,2025-09-08,20:00:21.004,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616220050959,2025-09-08,20:00:22.005,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616230056283,2025-09-08,20:00:23.005,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616240064182,2025-09-08,20:00:24.006,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
1,17573616250068467,2025-09-08,20:00:25.006,HH,A,RESPONSE,0,1,1,48,13,NA,2,NA,NA,NA,NA,NA,NA,NA
