Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,PduType,DisTime,ReceivingEntityID_Application,ReceivingEntityID_Entity,ReceivingEntityID_Site,RequestID,ActionID,RequestStatus,FiringEntityID_Application,FiringEntityID_Entity,FiringEntityID_Site,TargetEntityID_Application,TargetEntityID_Entity,TargetEntityID_Site,DetonationResult
9,17581199657399706,2025-09-17,14:39:25.739000,HA,D,REQUEST,49542,1.0,1.0,73.0,1.0,1.0,,,,,,,,
9,17581199657399706,2025-09-17,14:39:25.739000,HA,D,REQUEST,49542,1.0,1.0,73.0,1.0,1.0,,,,,,,,
9,17581199748844907,2025-09-17,14:39:34.884000,HA,D,REQUEST,91148232,1.0,1.0,48.0,2.0,1.0,,,,,,,,
9,17581200745221369,2025-09-17,14:41:14.522000,HA,D,REQUEST,1087834195,1.0,1.0,48.0,2.0,4.0,,,,,,,,
9,17581200760289817,2025-09-17,14:41:16.028000,HA,D,REQUEST,1102503479,1.0,1.0,48.0,3.0,1.0,,,,,,,,
9,17581200823609185,2025-09-17,14:41:22.360000,HA,D,REQUEST,1166496677,1.0,1.0,48.0,3.0,4.0,,,,,,,,
9,17581200872886886,2025-09-17,14:41:27.288000,HA,D,REQUEST,1215174424,1.0,1.0,48.0,4.0,1.0,,,,,,,,
9,17581201450124763,2025-09-17,14:42:25.012000,HA,D,REQUEST,1792996162,1.0,1.0,73.0,5.0,0.0,,,,,,,,
9,17581201583878339,2025-09-17,14:42:38.387000,HA,D,REQUEST,1925850821,1.0,1.0,73.0,6.0,1.0,,,,,,,,
9,17581201792963472,2025-09-17,14:42:59.296000,HA,D,REQUEST,2135839666,1.0,1.0,48.0,7.0,0.0,,,,,,,,
9,17581201963871098,2025-09-17,14:43:16.387000,HA,D,REQUEST,2306340529,1.0,1.0,73.0,6.0,4.0,,,,,,,,
9,17581201989000281,2025-09-17,14:43:18.900000,HA,D,REQUEST,2331850564,1.0,1.0,73.0,8.0,1.0,,,,,,,,
9,17581202064444937,2025-09-17,14:43:26.444000,HA,D,REQUEST,2406672041,1.0,1.0,73.0,8.0,4.0,,,,,,,,
9,17581202101623037,2025-09-17,14:43:30.162000,HA,D,REQUEST,2444053111,1.0,1.0,73.0,9.0,1.0,,,,,,,,
9,17581202647484288,2025-09-17,14:44:24.748000,HA,D,REQUEST,2989680261,1.0,1.0,48.0,10.0,1.0,,,,,,,,
9,17581203022643847,2025-09-17,14:45:02.264000,HA,D,REQUEST,3364674401,1.0,1.0,48.0,11.0,0.0,,,,,,,,
9,17581203200685862,2025-09-17,14:45:20.068000,HA,D,REQUEST,3542846997,1.0,1.0,73.0,9.0,4.0,,,,,,,,
9,17581203240832639,2025-09-17,14:45:24.083000,HA,D,REQUEST,3583184471,1.0,1.0,73.0,12.0,1.0,,,,,,,,
9,17581203367481010,2025-09-17,14:45:36.748000,HA,D,REQUEST,3710028882,1.0,1.0,48.0,13.0,1.0,,,,,,,,
9,17581203368485509,2025-09-17,14:45:36.848000,HA,D,REQUEST,3710028882,1.0,1.0,48.0,10.0,4.0,,,,,,,,
9,17581203945411987,2025-09-17,14:46:34.541000,HA,D,REQUEST,4287364448,1.0,1.0,73.0,14.0,0.0,,,,,,,,
9,17581204029915371,2025-09-17,14:46:42.991000,HA,D,REQUEST,77064892,1.0,1.0,73.0,15.0,1.0,,,,,,,,
9,17581204030914596,2025-09-17,14:46:43.091000,HA,D,REQUEST,77064892,1.0,1.0,73.0,12.0,4.0,,,,,,,,
9,17581205145689278,2025-09-17,14:48:34.568000,HA,D,REQUEST,1193575394,1.0,1.0,48.0,16.0,0.0,,,,,,,,
9,17581205271445479,2025-09-17,14:48:47.144000,HA,D,REQUEST,1318401721,1.0,1.0,73.0,15.0,4.0,,,,,,,,
9,17581205305600495,2025-09-17,14:48:50.560000,HA,D,REQUEST,1353415848,1.0,1.0,73.0,17.0,1.0,,,,,,,,
9,17581205495656234,2025-09-17,14:49:09.565000,HA,D,REQUEST,1542740266,1.0,1.0,73.0,18.0,0.0,,,,,,,,
9,17581205527869038,2025-09-17,14:49:12.786000,HA,D,REQUEST,1575256054,1.0,1.0,73.0,19.0,1.0,,,,,,,,
9,17581205528879097,2025-09-17,14:49:12.887000,HA,D,REQUEST,1575256054,1.0,1.0,73.0,17.0,4.0,,,,,,,,
9,17581216067089890,2025-09-17,15:06:46.708000,AA,D,REQUEST,3524311794,1.0,1.0,73.0,3.0,1.0,,,,,,,,
9,17581216205881603,2025-09-17,15:07:00.588000,AA,D,REQUEST,3662984751,1.0,1.0,48.0,4.0,1.0,,,,,,,,
9,17581217230309160,2025-09-17,15:08:43.030000,AA,D,REQUEST,393020930,1.0,1.0,48.0,4.0,4.0,,,,,,,,
9,17581217268515599,2025-09-17,15:08:46.851000,AA,D,REQUEST,431504211,1.0,1.0,48.0,5.0,1.0,,,,,,,,
9,17581217555071403,2025-09-17,15:09:15.507000,AA,D,REQUEST,717335177,1.0,1.0,73.0,6.0,0.0,,,,,,,,
9,17581217606328971,2025-09-17,15:09:20.632000,AA,D,REQUEST,769165320,1.0,1.0,73.0,7.0,0.0,,,,,,,,
9,17581217691770780,2025-09-17,15:09:29.177000,AA,D,REQUEST,854340686,1.0,1.0,73.0,8.0,1.0,,,,,,,,
9,17581217692777809,2025-09-17,15:09:29.277000,AA,D,REQUEST,854340686,1.0,1.0,73.0,3.0,4.0,,,,,,,,
9,17581217701819904,2025-09-17,15:09:30.181000,AA,D,REQUEST,864494636,1.0,1.0,73.0,8.0,1.0,,,,,,,,
9,17581218138058255,2025-09-17,15:10:13.805000,AA,D,REQUEST,1300504308,1.0,1.0,48.0,9.0,0.0,,,,,,,,
9,17581218246625373,2025-09-17,15:10:24.662000,AA,D,REQUEST,1409510527,1.0,1.0,73.0,8.0,4.0,,,,,,,,
9,17581218279753474,2025-09-17,15:10:27.975000,AA,D,REQUEST,1441847109,1.0,1.0,48.0,10.0,1.0,,,,,,,,
9,17581218280759929,2025-09-17,15:10:28.075000,AA,D,REQUEST,1441847109,1.0,1.0,48.0,5.0,4.0,,,,,,,,
9,17581218289821032,2025-09-17,15:10:28.982000,AA,D,REQUEST,1452004749,1.0,1.0,48.0,10.0,1.0,,,,,,,,
9,17581218348136596,2025-09-17,15:10:34.813000,AA,D,REQUEST,1510685575,1.0,1.0,73.0,11.0,1.0,,,,,,,,
9,17581218684942516,2025-09-17,15:11:08.494000,AA,D,REQUEST,1847354127,1.0,1.0,73.0,12.0,1.0,,,,,,,,
9,17581218685949983,2025-09-17,15:11:08.594000,AA,D,REQUEST,1847354127,1.0,1.0,73.0,11.0,4.0,,,,,,,,
9,17581219338550207,2025-09-17,15:12:13.855000,AA,D,REQUEST,2500691889,1.0,1.0,48.0,13.0,0.0,,,,,,,,
9,17581219415962228,2025-09-17,15:12:21.596000,AA,D,REQUEST,2578864898,1.0,1.0,48.0,14.0,1.0,,,,,,,,
9,17581219416993052,2025-09-17,15:12:21.699000,AA,D,REQUEST,2578864898,1.0,1.0,48.0,10.0,4.0,,,,,,,,
9,17581219677396043,2025-09-17,15:12:47.739000,AA,D,REQUEST,2839527454,1.0,1.0,48.0,14.0,4.0,,,,,,,,
9,17581219716582873,2025-09-17,15:12:51.658000,AA,D,REQUEST,2878699632,1.0,1.0,48.0,15.0,1.0,,,,,,,,
9,17581219759822620,2025-09-17,15:12:55.982000,AA,D,REQUEST,2921865858,1.0,1.0,73.0,12.0,4.0,,,,,,,,
9,17581219808066548,2025-09-17,15:13:00.806000,AA,D,REQUEST,2970540121,1.0,1.0,73.0,16.0,1.0,,,,,,,,
9,17581220306660144,2025-09-17,15:13:50.666000,AA,D,REQUEST,3469371997,1.0,1.0,73.0,17.0,0.0,,,,,,,,
9,17581199657595577,2025-09-17,14:39:25.759000,HA,D,RESPONSE,0,1.0,1.0,48.0,1.0,,2.0,,,,,,,
9,17581199657595577,2025-09-17,14:39:25.759000,HA,D,RESPONSE,0,1.0,1.0,48.0,1.0,,2.0,,,,,,,
9,17581199667592940,2025-09-17,14:39:26.759000,HA,D,RESPONSE,0,1.0,1.0,48.0,1.0,,2.0,,,,,,,
9,17581199677592943,2025-09-17,14:39:27.759000,HA,D,RESPONSE,0,1.0,1.0,48.0,1.0,,2.0,,,,,,,
