Subject,Timestamp,SampleDate,SampleTime,Configuration,Scenario,PduType,DisTime,ReceivingEntityID_Application,ReceivingEntityID_Entity,ReceivingEntityID_Site,RequestID,ActionID,RequestStatus,FiringEntityID_Application,FiringEntityID_Entity,FiringEntityID_Site,TargetEntityID_Application,TargetEntityID_Entity,TargetEntityID_Site,DetonationResult
10,17579535662298770,2025-09-15,16:26:06.229,HH,C,REQUEST,2451539336,1,1,48,2,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579535662298770,2025-09-15,16:26:06.229,HH,C,REQUEST,2451539336,1,1,48,2,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579535996974967,2025-09-15,16:26:39.697,HH,C,REQUEST,2786505859,1,1,48,2,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579536496629452,2025-09-15,16:27:29.662,HH,C,REQUEST,3286000849,1,1,48,5,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579538464264820,2025-09-15,16:30:46.426,HH,C,REQUEST,958727568,1,1,48,7,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579538692453790,2025-09-15,16:31:09.245,HH,C,REQUEST,1187067579,1,1,73,6,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579543138090844,2025-09-15,16:38:33.809,HA,C,REQUEST,1338331139,1,1,73,10,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579543541311622,2025-09-15,16:39:14.131,HA,C,REQUEST,1741008977,1,1,48,11,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579544437106506,2025-09-15,16:40:43.710,HA,C,REQUEST,2636678037,1,1,73,12,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579544740776892,2025-09-15,16:41:14.077,HA,C,REQUEST,2941021555,1,1,73,13,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579544741775387,2025-09-15,16:41:14.177,HA,C,REQUEST,2941021555,1,1,73,10,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579546186262572,2025-09-15,16:43:38.626,HA,C,REQUEST,90730766,1,1,48,14,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579546506868634,2025-09-15,16:44:10.686,HA,C,REQUEST,411565351,1,1,73,15,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579546996707868,2025-09-15,16:44:59.670,HA,C,REQUEST,901114661,1,1,73,16,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579547728845016,2025-09-15,16:46:12.884,HA,C,REQUEST,1633264581,1,1,48,17,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579551444365824,2025-09-15,16:52:24.436,HA,D,REQUEST,1054476080,1,1,48,18,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579551738919409,2025-09-15,16:52:53.891,HA,D,REQUEST,1349141125,1,1,73,19,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579553887185309,2025-09-15,16:56:28.718,HA,D,REQUEST,3497330933,1,1,73,20,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579553888201670,2025-09-15,16:56:28.820,HA,D,REQUEST,3497330933,1,1,48,21,0,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554065075304,2025-09-15,16:56:46.507,HA,D,REQUEST,3674499882,1,1,73,22,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554066090430,2025-09-15,16:56:46.609,HA,D,REQUEST,3674509806,1,1,73,19,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554075114676,2025-09-15,16:56:47.511,HA,D,REQUEST,3684669303,1,1,73,22,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554289252859,2025-09-15,16:57:08.925,HA,D,REQUEST,3899022590,1,1,48,23,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554290269890,2025-09-15,16:57:09.026,HA,D,REQUEST,3899022590,1,1,48,18,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554388755839,2025-09-15,16:57:18.875,HA,D,REQUEST,3998689593,1,1,48,23,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554713523732,2025-09-15,16:57:51.352,HA,D,REQUEST,28391830,1,1,48,24,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579554976002754,2025-09-15,16:58:17.600,HA,D,REQUEST,290391599,1,1,48,24,4,NA,NA,NA,NA,NA,NA,NA,NA
10,17579555273474799,2025-09-15,16:58:47.347,HA,D,REQUEST,588066528,1,1,48,25,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579555587275877,2025-09-15,16:59:18.727,HA,D,REQUEST,901910519,1,1,73,26,1,NA,NA,NA,NA,NA,NA,NA,NA
10,17579535662314591,2025-09-15,16:26:06.231,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535662314591,2025-09-15,16:26:06.231,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535672321632,2025-09-15,16:26:07.232,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535682352203,2025-09-15,16:26:08.235,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535692332646,2025-09-15,16:26:09.233,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535702340344,2025-09-15,16:26:10.234,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535712343536,2025-09-15,16:26:11.234,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535722348610,2025-09-15,16:26:12.234,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535732371379,2025-09-15,16:26:13.237,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535742395782,2025-09-15,16:26:14.239,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
10,17579535752365197,2025-09-15,16:26:15.236,HH,C,RESPONSE,0,1,1,48,2,NA,2,NA,NA,NA,NA,NA,NA,NA
