Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
11,1970-07-23 11:41:38.448397948,2025-09-17,2025-09-26 17:24:04.839,AA,D,305116894,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188167.3909929556,-4786102.942354049,4202187.792448521,-2.30155,-0.153302,0.128183,88.5,-13.625,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45190352812676,-92.25144502666234,10000.00150117556,99.81703206516276,-0.0033736455529023,0.0023903118140271,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:04.991,AA,D,1403988732,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-144729.90170240175,-4792782.280849323,4195847.673095375,2.3043,2.9059,-0.24913,-101.025,26.0809,26.602,-0.191605,-7.18965,6.90211,0.0454121,-0.000396353,0.00371906,4,0,41.37835251641303,-91.72966198913709,8951.934022240577,-71.59270438983485,0.8360306437903081,-0.6954264850659179,175.412,8951.965087688533,11182.851152867626,150,True,23.876325960655027,False,170.97429610808075,179.0306187767884,False,8.29038287309654,True,False
11,1970-07-23 11:41:38.470436470,2025-09-17,2025-09-26 17:24:07.043,AA,D,307681394,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187977.00622733065,-4786132.373994674,4202162.958464146,-2.30155,-0.153302,0.128183,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45160534268911,-92.24915557442688,10000.000208213787,99.81854765777771,-0.0016319556274025,0.0023890935800842,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:06.992,AA,D,1406374730,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-144931.51819978788,-4792729.650788695,4195900.723548909,2.36131,2.89987,-0.260325,-100.958,26.3575,27.0983,-0.170807,-7.18703,6.65274,0.0210442,-0.0117106,0.0145714,4,0,41.37898752917656,-91.7320890428082,8952.47299258326,-70.89616192327964,1.0278395568679544,2.495044766791435,175.754,8951.965087688533,11182.851152867626,150,True,23.657637203326605,False,170.6338510103474,179.057366026066,False,8.618053427780405,True,False
11,1970-07-23 11:41:38.476896322,2025-09-17,2025-09-26 17:24:07.689,AA,D,306427226,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188070.1136492056,-4786117.979463424,4202175.104948521,-2.30155,-0.153302,0.128183,88.5,-13.625,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45175119151547,-92.25027522592534,9999.999063545583,99.81780646171669,-0.0024837299026588,0.0023897050142494,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:07.692,AA,D,1407209830,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145002.22273239988,-4792711.135663189,4195919.285543271,2.35985,2.89978,-0.263001,-100.905,26.5064,27.2757,-0.264449,-7.51276,6.80537,-0.00225432,-0.000854084,0.00820483,4,0,41.37921027089626,-91.7329402142135,8952.432499177525,-70.78094129600764,1.1291049402809563,2.4122838590887623,175.839,8951.965087688533,11182.851152867626,150,True,23.66860432409632,False,170.55592752364186,179.06771019975224,False,8.758785388163545,True,False
11,1970-07-23 11:41:38.480317206,2025-09-17,2025-09-26 17:24:08.031,AA,D,308874074,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187888.4613054556,-4786146.059541549,4202151.407682896,-2.30155,-0.153302,0.128183,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45146665557382,-92.24809079504384,9999.997784516989,99.81925252715618,-0.0008219259266315,0.0023885363489727,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:08.058,AA,D,1407647262,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145040.2158294391,-4792701.055025672,4195929.522803059,2.35777,2.89964,-0.264749,-100.86,26.4562,27.5415,-0.265803,-7.34855,6.62214,-0.0208278,-0.0078532,0.00527951,4,0,41.379332516684805,-91.73339764130864,8952.658612618512,-70.70236817129337,1.1917758380556125,2.292309193661917,175.876,8951.965087688533,11182.851152867626,150,True,23.547435568534407,False,170.4092083265147,179.0726484283693,False,8.857365807748906,True,False
11,1970-07-23 11:41:38.490358791,2025-09-17,2025-09-26 17:24:09.035,AA,D,310066806,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187799.9144304556,-4786159.745088424,4202139.856901646,-2.30145,-0.153206,0.128183,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.451327959056194,-92.24702599685126,9999.999362690194,99.81632103731852,-0.0040688166809655,0.0071773770223013,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:09.059,AA,D,1408840260,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145140.02547061333,-4792674.573409825,4195956.355742183,2.2872,2.89178,-0.269018,-100.795,26.4846,27.6529,-0.108774,-7.20697,6.69032,-0.0610707,-0.0083151,0.00838376,4,0,41.3796532385555,-91.73459933152589,8953.126451302858,-70.22842703334416,1.0407381593383438,-1.8604350200749264,175.962,8951.965087688533,11182.851152867626,150,True,23.44222920645684,False,170.34400515276,179.0869510491004,False,8.941343299983883,True,False
11,1970-07-23 11:41:38.500921793,2025-09-17,2025-09-26 17:24:10.092,AA,D,311260794,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187711.2738054556,-4786173.446260299,4202128.290495396,-2.30145,-0.153206,0.128279,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45118907615544,-92.24596007530307,10000.000554615077,99.82111717851372,-0.0069243317378733,0.0071763784675018,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:10.092,AA,D,1410073026,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145244.57758930788,-4792646.788432923,4195984.679935059,2.23293,2.89315,-0.260572,-101.034,26.55,27.2045,-0.0362274,-7.10918,6.51459,-0.0379532,0.00232298,-0.0235471,4,0,41.379990914784976,-91.73585814924598,8953.980931102513,-70.63556242455718,0.7679832515662525,-4.955737490072013,176.182,8951.965087688533,11182.851152867626,150,True,23.334261871819884,False,170.54801272590913,179.10217981088383,False,8.769998068215028,True,False
11,1970-07-23 11:41:38.510898918,2025-09-17,2025-09-26 17:24:11.089,AA,D,312453860,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187622.7034929556,-4786187.133760299,4202116.733854771,-2.30145,-0.153206,0.128279,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45105031422845,-92.24489500513256,10000.000333869008,99.82182223464063,-0.0061140694482674,0.0071758219009883,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:11.125,AA,D,1411305792,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145349.35885181514,-4792619.288376765,4196012.406031629,2.18729,2.90232,-0.249538,-101.262,25.8746,26.6051,-0.0211986,-7.2998,6.48469,-0.0213438,0.0100628,-0.0147358,4,0,41.38032280243164,-91.73711961357516,8954.262852935304,-71.44538887532323,0.711712557240877,-7.448782226198325,175.925,8951.965087688533,11182.851152867626,150,True,23.226282916778764,False,171.03078813820994,179.1164616774787,False,8.303184173053868,True,False
11,1970-07-23 11:41:38.520323668,2025-09-17,2025-09-26 17:24:12.032,AA,D,313646750,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187534.14294608065,-4786200.819307174,4202105.177214146,-2.30145,-0.153206,0.128279,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45091155178664,-92.24383005714172,10000.00044675215,99.82252720794656,-0.0053038956155877,0.0071752594665296,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:11.958,AA,D,1412299958,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145433.47684992553,-4792597.743723891,4196034.035433923,2.19504,2.90789,-0.243271,-101.331,25.456,25.7491,0.0698431,-7.39831,6.27832,0.060588,-0.0093221,-0.0181438,4,0,41.38058181733543,-91.73813212866038,8954.439375222864,-71.92000838226839,0.6963378153596792,-6.932504713776135,175.839,8951.965087688533,11182.851152867626,150,True,23.130117418897402,False,171.51157753952813,179.12671567846343,False,7.846497267127995,True,False
11,1970-07-23 11:41:38.530359244,2025-09-17,2025-09-26 17:24:13.035,AA,D,314838988,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187445.6331804556,-4786214.495088424,4202093.626432896,-2.30145,-0.153206,0.128279,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.4507728653026,-92.24276572523272,9999.998367760823,99.82323177147916,-0.0044941880513357,0.0071747033540467,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:13.158,AA,D,1413731556,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145555.70145160324,-4792567.537579747,4196064.035592556,2.276,2.92107,-0.233856,-101.359,24.6561,25.1048,-0.29571,-7.52228,6.69963,0.0927997,0.00887686,-0.00216694,4,0,41.38094197959289,-91.73960294271544,8954.309855894937,-72.8150547400843,0.8723841802219399,-2.1272618266373846,175.155,8951.965087688533,11182.851152867626,150,True,23.012610412715148,False,172.0176579371625,179.14041108855298,False,7.353557135307166,True,False
11,1970-07-23 11:41:38.540378906,2025-09-17,2025-09-26 17:24:14.037,AA,D,316032714,JASSM,3,102,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187357.0120867056,-4786228.188447799,4202082.061979771,-2.30145,-0.153206,0.128279,88.5,-13.5,-11.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.450633998046165,-92.2417000589665,10000.00326714716,99.8239372163832,-0.0036834624856954,0.0071741500121333,,8951.965087688533,11182.851152867626,150,11,2025-09-17,2025-09-26 17:24:13.858,AA,D,1414566654,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-145626.44595558033,-4792550.184110004,4196081.229250633,2.3386,2.91958,-0.235232,-101.178,24.5036,25.0447,-0.196054,-7.46502,6.46654,0.0715839,-0.0123098,-0.0030616,4,0,41.381148509600216,-91.74045422099186,8954.188740415198,-72.70132856455298,0.8651997442960444,1.44127362400725,174.862,8951.965087688533,11182.851152867626,150,True,22.924118232821602,False,172.05636293141438,179.14737199805663,False,7.323513663744558,True,False
