Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
14014,8,1970-07-23 10:02:00.859118886,2025-09-10,2025-09-12 19:21:25.911,AA,C,2070649098,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-173028.54724295562,-4769773.477510299,4221233.464323521,-2.51458,-0.703426,0.607361,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.68099130152352,-92.07755363485522,9999.99554584111,139.82807025622577,-0.0015612068835281,0.000962469451501,,9258.460327898714,10912.736076441255,150,14015,8,2025-09-10,2025-09-12 19:21:25.991,AA,C,1201809026,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-136606.01555693752,-4793969.456482629,4194912.496153534,2.46935,2.71479,-0.435931,-95.8443,37.1942,40.1705,-0.267249,-7.43997,6.86883,-0.0361222,0.00730393,0.00790938,4,0,41.36639491362964,-91.6322237322876,9258.931949833644,-56.67941883295432,0.8700870018866418,5.258374235538769,0.0,9258.460327898714,10912.736076441255,150,True,27.468777136779817,False,158.5344461085665,173.26385471141344,False,14.73389442245749,True,False
14028,8,1970-07-23 10:02:00.871119239,2025-09-10,2025-09-12 19:21:27.111,AA,C,2072021100,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172959.04528983062,-4769832.438447799,4221170.116667271,-2.51458,-0.703426,0.607361,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.68022799488242,-92.07669420749008,9999.997655558753,139.82864175623843,-0.0005638922457908,0.0009605422600104,,9258.460327898714,10912.736076441255,150,14031,8,2025-09-10,2025-09-12 19:21:27.225,AA,C,1203280392,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-136724.3729592617,-4793923.005334739,4194962.347632627,2.3612,2.7039,-0.440401,-95.4846,37.4715,40.7108,0.102484,-7.33246,6.35311,-0.0952007,-0.00406652,0.00826308,4,0,41.366987750908685,-91.63365296894304,9260.997717856098,-56.0948846453552,0.666871811000599,-1.195139056626704,0.0,9258.460327898714,10912.736076441255,150,True,27.338528032249233,False,158.89021329701131,173.28772615929776,False,14.400936120963664,True,False
14041,8,1970-07-23 10:02:00.881122722,2025-09-10,2025-09-12 19:21:28.112,AA,C,2073273800,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172895.58630545562,-4769886.270479049,4221112.276823521,-2.51458,-0.703426,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67953106378448,-92.07590952334144,9999.999000455202,139.8323854821504,-0.0041002555122629,0.0009586856238328,,9258.460327898714,10912.736076441255,150,14043,8,2025-09-10,2025-09-12 19:21:28.126,AA,C,1204354090,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-136811.33507913467,-4793888.666538416,4194999.299385257,2.30915,2.70904,-0.435866,-95.7319,37.6691,40.3635,-0.0300846,-7.43013,6.35008,-0.0296495,-0.00556039,-0.0136643,4,0,41.36742675260799,-91.63470317637736,9262.708806120329,-56.46784299747953,0.663311460676776,-4.056769431124042,0.0,9258.460327898714,10912.736076441255,150,True,27.23211617052515,False,158.77254726162386,173.30248302979533,False,14.536305998253244,True,False
14056,8,1970-07-23 10:02:00.892105026,2025-09-10,2025-09-12 19:21:29.210,AA,C,2074586150,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172829.10583670562,-4769942.668916549,4221051.679167271,-2.51458,-0.703426,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.6788008980212,-92.07508749461122,10000.005687831215,139.83293209751636,-0.0031462734539747,0.0009568760866846,,9258.460327898714,10912.736076441255,150,14055,8,2025-09-10,2025-09-12 19:21:29.192,AA,C,1205626622,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-136913.73436007535,-4793848.690360026,4195042.402253254,2.28964,2.71058,-0.429249,-96.0181,35.9557,41.2626,0.205774,-7.12435,6.09372,0.00772421,-0.00475312,0.0145402,4,0,41.367938188231314,-91.6359396739209,9264.972724906736,-56.78828715678161,0.4453094072137986,-5.140414540327435,0.0,9258.460327898714,10912.736076441255,150,True,27.114076841425916,False,158.4519581038958,173.3222512555791,False,14.870719090949173,True,False
14071,8,1970-07-23 10:02:00.905562124,2025-09-10,2025-09-12 19:21:30.556,AA,C,2075958152,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172759.60339529935,-4770001.622041549,4220988.327604771,-2.51458,-0.703426,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67803759321962,-92.07422812306866,9999.998290327829,139.83350353592076,-0.0021489728626105,0.0009550195431546,,9258.460327898714,10912.736076441255,150,14072,8,2025-09-10,2025-09-12 19:21:30.591,AA,C,1207296820,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137048.7116666867,-4793796.180685013,4195097.793435257,2.31794,2.71687,-0.424928,-96.5954,37.1514,39.2755,-0.134678,-6.91586,6.34671,0.0143114,0.00267044,-0.0161714,4,0,41.36860159313809,-91.63756952555164,9265.333419829554,-57.19756203216641,0.4946750029124307,-3.3730449669466727,0.0,9258.460327898714,10912.736076441255,150,True,26.97439975590325,False,158.0326712450108,173.3533514158986,False,15.330483355135105,True,False
14084,8,1970-07-23 10:02:00.914101954,2025-09-10,2025-09-12 19:21:31.410,AA,C,2077210852,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172696.14441092435,-4770055.454072799,4220930.483854771,-2.51448,-0.70333,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67734061876465,-92.0734434921346,10000.007721130294,139.83037393611198,-0.003884002192715,0.0033105114156189,,9258.460327898714,10912.736076441255,150,14083,8,2025-09-10,2025-09-12 19:21:31.392,AA,C,1208251220,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137126.03426463302,-4793766.300014783,4195128.98231713,2.31967,2.71639,-0.422766,-96.7914,37.2614,38.81,-0.149184,-7.00144,6.34129,-0.0153309,-0.008829,0.00374819,4,0,41.36897676736757,-91.63850314292456,9264.861525626373,-57.26582096054887,0.3886870535268023,-3.2858512709403143,0.0,9258.460327898714,10912.736076441255,150,True,26.874417451708954,False,157.85997079404305,173.36671083636423,False,15.52107973761686,True,False
14095,8,1970-07-23 10:02:00.923579295,2025-09-10,2025-09-12 19:21:32.357,AA,C,2078284594,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172641.75134451812,-4770101.590791549,4220880.901823521,-2.51448,-0.70333,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67674322646384,-92.0727709711744,10000.004090383787,139.83082111632478,-0.0031034961686127,0.0033089984315389,,9258.460327898714,10912.736076441255,150,14092,8,2025-09-10,2025-09-12 19:21:32.191,AA,C,1209205618,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137203.56823586894,-4793736.45999376,4195159.859897554,2.31303,2.71712,-0.423273,-97.034,37.2528,38.4677,0.038752,-7.04955,6.35629,-0.00436197,-0.00135135,0.00142625,4,0,41.369349553750745,-91.6394392814834,9263.833587385809,-57.273932981129526,0.4369036583604477,-3.6489143418098178,0.0,9258.460327898714,10912.736076441255,150,True,26.78218792623071,False,157.68061337725996,173.38247551560363,False,15.719103032481318,True,False
14109,8,1970-07-23 10:02:00.934399461,2025-09-10,2025-09-12 19:21:33.439,AA,C,2079596946,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172575.27038748687,-4770157.981416549,4220820.300261021,-2.51448,-0.70333,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67601305846872,-92.07194901092964,10000.005225158216,139.83136765624994,-0.0021495282947925,0.0033071426422966,,9258.460327898714,10912.736076441255,150,14107,8,2025-09-10,2025-09-12 19:21:33.359,AA,C,1210597450,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137316.25974282646,-4793693.370555348,4195204.292885297,2.29803,2.71895,-0.418582,-97.4584,37.1422,37.958,-0.112255,-6.79402,6.25608,-0.00388967,-0.00637182,-0.0084108,4,0,41.36988668003232,-91.64079983206842,9262.07245641724,-57.53010598495727,0.3105635797013433,-4.467026425706059,0.0,9258.460327898714,10912.736076441255,150,True,26.65906624971488,False,157.36844924050402,173.40868466984153,False,16.061032312607647,True,False
14122,8,1970-07-23 10:02:00.945556096,2025-09-10,2025-09-12 19:21:34.555,AA,C,2080909282,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172508.79040701812,-4770214.368135299,4220759.698698521,-2.51448,-0.70333,0.607456,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67528290765004,-92.07112708267402,10000.002679873092,139.83191416705023,-0.001195584448197,0.003305294096125,,9258.460327898714,10912.736076441255,150,14123,8,2025-09-10,2025-09-12 19:21:34.558,AA,C,1212029050,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137434.17847875645,-4793648.427880777,4195249.473245222,2.287,2.72086,-0.412514,-98.0169,37.1235,37.2279,-0.165699,-7.04495,6.53429,-0.00839,-0.00995045,-0.00237084,4,0,41.37043896623546,-91.64222346659004,9257.74823375571,-57.84400597209036,0.130394290915403,-5.056092350597127,0.0,9258.460327898714,10912.736076441255,150,True,26.53327509884401,False,156.97489511798676,173.43787163349594,False,16.490908117215977,True,False
14136,8,1970-07-23 10:02:00.956358904,2025-09-10,2025-09-12 19:21:35.635,AA,C,2082221650,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172442.30847342435,-4770270.754854049,4220699.093229771,-2.51448,-0.70333,0.607552,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67455272502566,-92.07030514956834,9999.997239815484,139.8356848572665,-0.0046911512768167,0.0033033034340632,,9258.460327898714,10912.736076441255,150,14137,8,2025-09-10,2025-09-12 19:21:35.758,AA,C,1213460648,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137551.58443775456,-4793604.119998222,4195293.312994062,2.28727,2.7253,-0.405631,-98.6637,37.0595,36.4529,-0.0555522,-7.23254,6.47481,0.00163431,0.00083952,-0.00653203,4,0,41.37097849345944,-91.64364078428972,9252.052305730507,-58.28689743769176,0.0098994462993959,-4.939625125827899,0.0,9258.460327898714,10912.736076441255,150,True,26.408220664476122,False,156.53086719507226,173.4680669163571,False,16.97279233040339,True,False
14148,8,1970-07-23 10:02:00.967077643,2025-09-10,2025-09-12 19:21:36.707,AA,C,2083533996,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172375.82800467435,-4770327.141572799,4220638.487761021,-2.51448,-0.70333,0.607552,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67382253611385,-92.06948325261232,9999.997729105124,139.8362313316873,-0.0037371842776358,0.0033014949760145,,9258.460327898714,10912.736076441255,150,14147,8,2025-09-10,2025-09-12 19:21:36.558,AA,C,1214415046,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137630.6765759343,-4793574.606299019,4195322.261087724,2.28752,2.7314,-0.402805,-99.0738,36.8504,36.0744,-0.0904374,-7.19114,6.69078,-0.00682539,0.00416223,-0.00391672,4,0,41.37133600011778,-91.64459547863684,9247.775662528911,-58.63074416576474,0.1176586242846892,-4.788399780720172,0.0,9258.460327898714,10912.736076441255,150,True,26.305715138930072,False,156.2402255409197,173.4844781805416,False,17.28133069540106,True,False
14161,8,1970-07-23 10:02:00.978366520,2025-09-10,2025-09-12 19:21:37.836,AA,C,2084786698,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172312.36853201812,-4770380.961885299,4220580.636198521,-2.51448,-0.70333,0.607552,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.67312554642493,-92.06869872328436,9999.993333146322,139.83675295326614,-0.0028265861266992,0.0032997829080963,,9258.460327898714,10912.736076441255,150,14158,8,2025-09-10,2025-09-12 19:21:37.691,AA,C,1215767112,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137743.7365743612,-4793532.856061572,4195362.973136717,2.29587,2.73891,-0.399109,-99.515,36.4606,35.5777,-0.100008,-7.30222,6.37125,0.047707,0.0013992,-0.0141408,4,0,41.371839908752165,-91.6459600557418,9241.299777012218,-59.06326060384482,0.2434527667739163,-4.14308749554591,0.0,9258.460327898714,10912.736076441255,150,True,26.18643491648917,False,155.84901106190827,173.51556041282652,False,17.704085009422812,True,False
14171,8,1970-07-23 10:02:00.988079182,2025-09-10,2025-09-12 19:21:38.807,AA,C,2086039396,JASSM,3,117,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-172248.90954764312,-4770434.782197799,4220522.784636021,-2.51448,-0.70333,0.607552,60.375,-51.125,-55.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.6724285511908,-92.0679142167395,9999.994264643092,139.83727455254143,-0.0019159906059175,0.003298067397558,,9258.460327898714,10912.736076441255,150,14174,8,2025-09-10,2025-09-12 19:21:38.925,AA,C,1217238478,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137866.05051295809,-4793488.408206452,4195406.3457887815,2.34947,2.74377,-0.399005,-99.7593,35.9078,35.5323,-0.0632467,-7.46111,6.63988,0.0426428,0.00206915,0.000448368,4,0,41.37237622885518,-91.64743610070968,9234.617733056044,-59.25215568478334,0.4201202902199067,-0.9650140479755908,0.0,9258.460327898714,10912.736076441255,150,True,26.062205744401595,False,155.6141566196413,173.55143753991743,False,17.968543162404814,True,False
