Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
14017,8,1970-07-23 10:02:00.861160951,2025-09-10,2025-09-12 19:21:26.116,AA,C,2070768400,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188348.43982108065,-4786074.948213424,4202211.405729771,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45218706365032,-92.25362223270064,10000.000255076304,99.8155907699968,-0.0050299322564945,0.0023914841378926,,9258.460327898714,10912.736076441255,150,14018,8,2025-09-10,2025-09-12 19:21:26.120,AA,C,524466184,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137786.65466483062,-4795617.145479049,4193766.574675084,2.33127,2.66031,-0.504392,-89.875,37.875,41.5,-0.125,-7.0625,7.20312,0.0332031,0.0,-0.00390625,4,0,41.34865899854701,-91.64575741792068,10913.86571713909,-51.97436490610289,1.8273812654724204,-3.937311156473009,0.0,9258.460327898714,10912.736076441255,150,True,28.03285983375231,False,159.20065208610572,177.19522614988557,False,18.003263163195886,True,False
14029,8,1970-07-23 10:02:00.871119906,2025-09-10,2025-09-12 19:21:27.111,AA,C,2072021100,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188250.97888358065,-4786090.018525924,4202198.694792271,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45203443642077,-92.25245021170376,10000.001341567398,99.81636664070528,-0.004138331106558,0.0023908516505659,,9258.460327898714,10912.736076441255,150,14030,8,2025-09-10,2025-09-12 19:21:27.118,AA,C,525619416,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137873.21911795562,-4795580.622041549,4193805.841276646,2.34296,2.66663,-0.501516,-90.375,37.625,41.375,-0.109375,-6.89062,7.125,0.00195312,0.0,-0.00585938,4,0,41.34912654782415,-91.64680333086604,10915.18220026976,-52.32064830377568,1.921828204019397,-3.10358546662278,0.0,9258.460327898714,10912.736076441255,150,True,27.9274184731172,False,159.4580476780289,177.2241642605589,False,17.77580150937731,True,False
14042,8,1970-07-23 10:02:00.881123491,2025-09-10,2025-09-12 19:21:28.112,AA,C,2073214148,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188158.1566179556,-4786104.368135299,4202186.589323521,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.4518890861198,-92.25133397998934,9999.99973403064,99.81710557706488,-0.0032891710941759,0.0023902723826728,,9258.460327898714,10912.736076441255,150,14044,8,2025-09-10,2025-09-12 19:21:28.212,AA,C,526931714,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137973.58239920562,-4795538.374971236,4193851.227995396,2.35418,2.66405,-0.505638,-91.0,37.5,41.5,-0.109375,-6.79688,7.09375,-0.0078125,-0.00195312,-0.00390625,4,0,41.349667089826895,-91.64801595259762,10916.65576089727,-52.065759602652285,2.0087194051404427,-2.5235481297530247,0.0,9258.460327898714,10912.736076441255,150,True,27.81624606359704,False,159.6228409069261,177.25886212886363,False,17.64720950607707,True,False
14054,8,1970-07-23 10:02:00.891099823,2025-09-10,2025-09-12 19:21:29.109,AA,C,2074466846,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-188060.6956804556,-4786119.436494674,4202173.876432896,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45173643402273,-92.25016197063805,10000.001691005871,99.81788143547628,-0.0023975703122194,0.0023896381641229,,9258.460327898714,10912.736076441255,150,14057,8,2025-09-10,2025-09-12 19:21:29.212,AA,C,528124714,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138064.17028983062,-4795500.487275924,4193891.741667271,2.34814,2.66635,-0.505926,-91.5,37.625,41.25,-0.03125,-6.79688,6.89062,0.00390625,0.0,-0.00195312,4,0,41.35015046266916,-91.64911039792864,10917.61334539054,-52.14022844240632,2.099889362975329,-2.8082669129969724,0.0,9258.460327898714,10912.736076441255,150,True,27.70848209546982,False,159.8188606994757,177.2891705393922,False,17.480001007120503,True,False
14068,8,1970-07-23 10:02:00.902369551,2025-09-10,2025-09-12 19:21:30.236,AA,C,2075719546,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187963.23278983065,-4786134.502900924,4202161.163542271,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.451583782065214,-92.24898994435408,10000.003736982302,99.81865730274608,-0.0015059550033316,0.0023890186732212,,9258.460327898714,10912.736076441255,150,14070,8,2025-09-10,2025-09-12 19:21:30.362,AA,C,529317712,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138156.75036795562,-4795462.043916549,4193932.6391282086,2.3538,2.66913,-0.503913,-92.0,37.5,41.25,0.046875,-6.78125,7.03125,0.015625,0.00390625,0.00195312,4,0,41.350639379039805,-91.65022883320802,10918.181943821624,-52.32178571200456,2.1105918440507887,-2.413626252001265,0.0,9258.460327898714,10912.736076441255,150,True,27.599599301388245,False,159.9916076314453,177.31988954715374,False,17.338868814878673,True,False
14081,8,1970-07-23 10:02:00.913100771,2025-09-10,2025-09-12 19:21:31.310,AA,C,2077031896,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187861.1292742056,-4786150.284150924,4202147.843229771,-2.30155,-0.153302,0.128183,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45142384974783,-92.24776211996944,10000.000527613442,99.81947010516517,-0.0005718870764847,0.0023883703358503,,9258.460327898714,10912.736076441255,150,14082,8,2025-09-10,2025-09-12 19:21:31.322,AA,C,530590244,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138254.65271170562,-4795421.435518111,4193975.8129563336,2.34191,2.66357,-0.504871,-92.5,37.5,41.25,-0.125,-6.73438,6.90625,0.00976562,0.0,0.00195312,4,0,41.35115561797796,-91.65141156801246,10918.738531594963,-52.08003487163867,1.963022653393016,-3.239996473622885,0.0,9258.460327898714,10912.736076441255,150,True,27.48500268298264,False,160.12866934877815,177.3525934585528,False,17.234752668741294,True,False
14096,8,1970-07-23 10:02:00.923579816,2025-09-10,2025-09-12 19:21:32.357,AA,C,2078284594,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187763.6683367056,-4786165.348604049,4202135.126432896,-2.30145,-0.153206,0.128279,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.451271158154526,-92.2465901292002,9999.999874120136,99.820700093944,-0.0074036497482172,0.0071767084669095,,9258.460327898714,10912.736076441255,150,14094,8,2025-09-10,2025-09-12 19:21:32.323,AA,C,531823010,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138350.13318045562,-4795382.101533736,4194017.536589146,2.3585,2.66683,-0.505926,-92.875,37.625,41.0,-0.046875,-6.90625,7.07812,0.015625,0.00390625,-0.00585938,4,0,41.35165488896302,-91.65256496971678,10919.12377097503,-52.16017907790052,2.119143659880117,-2.201944751835045,0.0,9258.460327898714,10912.736076441255,150,True,27.374466573732096,False,160.2866158592272,177.38435340094154,False,17.107061865517885,True,False
14108,8,1970-07-23 10:02:00.934358911,2025-09-10,2025-09-12 19:21:33.435,AA,C,2079477640,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187670.8480242056,-4786179.692354049,4202123.017057896,-2.30145,-0.153206,0.128279,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45112575905134,-92.24547394974805,9999.999748391583,99.82143898459287,-0.0065545102678326,0.0071761403337492,,9258.460327898714,10912.736076441255,150,14106,8,2025-09-10,2025-09-12 19:21:33.324,AA,C,532976242,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138441.01794608062,-4795344.883760299,4194057.1000657086,2.36588,2.66529,-0.506885,-93.375,37.75,41.0,-0.15625,-7.09375,7.1875,0.0078125,-0.00195312,-0.00585938,4,0,41.35212776671317,-91.65366279492495,10919.716043422,-52.06708669378156,2.1084184707298514,-1.8180019741231168,0.0,9258.460327898714,10912.736076441255,150,True,27.269264882050077,False,160.38713444492345,177.41452661300863,False,17.036323262702357,True,False
14120,8,1970-07-23 10:02:00.943089696,2025-09-10,2025-09-12 19:21:34.308,AA,C,2080670686,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187578.02575858065,-4786194.038057174,4202110.903776646,-2.30145,-0.153206,0.128279,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45098031159434,-92.24435775102076,10000.000354557937,99.82217788587327,-0.0057053464485384,0.0071755382905228,,9258.460327898714,10912.736076441255,150,14121,8,2025-09-10,2025-09-12 19:21:34.322,AA,C,534169240,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138533.97888358062,-4795307.082002486,4194097.316862584,2.36454,2.66184,-0.510432,-93.75,37.375,41.25,-0.09375,-6.96875,7.10938,-0.00976562,0.0,0.00585938,4,0,41.35260816173441,-91.65478562341184,10920.440251878224,-51.80293606191096,2.1421477040592465,-1.981256241099592,0.0,9258.460327898714,10912.736076441255,150,True,27.162873468308284,False,160.5005875518769,177.44533710359727,False,16.956952183162326,True,False
14133,8,1970-07-23 10:02:00.953084131,2025-09-10,2025-09-12 19:21:35.308,AA,C,2081863734,JASSM,3,119,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-187485.2034929556,-4786208.381807174,4202098.790495396,-2.30145,-0.153206,0.128279,92.75,-14.25,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.45083486493064,-92.24324155819474,10000.000766353469,99.8229167811135,-0.0048561852669163,0.0071749475453683,,9258.460327898714,10912.736076441255,150,14132,8,2025-09-10,2025-09-12 19:21:35.211,AA,C,535322472,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138625.43200858062,-4795269.920869674,4194136.782682896,2.28908,2.66261,-0.510624,-94.25,37.375,41.0,0.078125,-6.98438,7.0625,-0.130859,-0.00585938,-0.00585938,4,0,41.35307992416891,-91.65589024633626,10921.012365175207,-51.82449117195155,2.177113080715201,-6.283539484510476,0.0,9258.460327898714,10912.736076441255,150,True,27.057401471235213,False,160.72393932931132,177.4757054377418,False,16.76311604208634,True,False
