Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
6735,8,1970-07-23 10:01:53.926087327,2025-09-10,2025-09-12 19:09:52.608,HA,C,1243509980,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180477.29236014312,-4778024.305635299,4211644.134245396,-2.36693,-0.400848,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56554720298098,-92.16316889107432,10000.004400983542,119.80332661583368,-0.0058758618570497,0.0045510935777867,,8802.566937047923,11004.7807189461,150,6731,8,2025-09-10,2025-09-12 19:09:52.538,HA,C,3992009314,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148241.79138358062,-4791867.613252486,4197709.792448521,2.50681,2.55561,-0.531141,-85.75,39.375,44.5,-0.140625,-7.48438,6.23438,-0.0292969,0.0,0.0,4,0,41.39572720334494,-91.77194397738572,11004.7807189461,-47.12144583916279,-0.3394662873605305,3.2392388836352173,0.0,8802.566937047923,11004.7807189461,150,True,20.304478216241368,False,176.1995875923172,179.64299131316534,False,3.8165017980576765,True,False
6751,8,1970-07-23 10:01:53.937089637,2025-09-10,2025-09-12 19:09:53.708,HA,C,1244762678,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180391.09997733065,-4778060.842744674,4211606.626432896,-2.36693,-0.400848,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56509606589427,-92.162120267307,9999.999696505794,119.80402235004178,-0.0049708268771701,0.0045495863151981,,8802.566937047923,11004.7807189461,150,6744,8,2025-09-10,2025-09-12 19:09:53.281,HA,C,3992287680,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148262.31286795562,-4791857.616182174,4197720.067839146,2.5001,2.54919,-0.534305,-85.375,41.375,43.0,-0.15625,-7.53125,6.28125,-0.0273438,0.0,0.0136719,4,0,41.39585225741205,-91.77219281053657,11004.04222605138,-46.76168138962037,-0.4011247159766533,2.6655027370701125,0.0,8802.566937047923,11004.7807189461,150,True,20.23685480620551,False,176.25429985373245,179.64295692337407,False,3.6337070892209526,True,False
6769,8,1970-07-23 10:01:53.948792902,2025-09-10,2025-09-12 19:09:54.879,HA,C,1246075028,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180300.80407889312,-4778099.120088424,4211567.333464146,-2.36693,-0.400848,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56462343963814,-92.16102173513306,10000.00339255488,119.80475119050982,-0.0040227035872758,0.0045480066970012,,8802.566937047923,11004.7807189461,150,6771,8,2025-09-10,2025-09-12 19:09:54.960,HA,C,3994713444,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148433.38513358062,-4791774.379854049,4197808.030729771,2.47086,2.54545,-0.544276,-84.0,41.625,42.75,-0.25,-7.4375,6.1875,0.0136719,-0.00390625,-0.00390625,4,0,41.39690967173105,-91.774267146536,11003.148826964523,-46.25858548477205,-0.0741801194662025,0.8782786933601661,0.0,8802.566937047923,11004.7807189461,150,True,20.067694338227707,False,175.82207552809936,179.64624263807113,False,4.0691139125481826,True,False
6780,8,1970-07-23 10:01:53.958066790,2025-09-10,2025-09-12 19:09:55.806,HA,C,1247327728,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180214.61169608065,-4778135.655244674,4211529.823698521,-2.36693,-0.400848,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56417228140022,-92.15997314211914,10000.000347401909,119.80544689161576,-0.0031176682898952,0.0045464977214966,,8802.566937047923,11004.7807189461,150,6781,8,2025-09-10,2025-09-12 19:09:55.832,HA,C,3995866676,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148513.84607108062,-4791734.623994674,4197849.759245396,2.47709,2.54066,-0.549069,-83.5,41.625,42.75,-0.15625,-7.26562,5.92188,0.00195312,-0.0136719,0.015625,4,0,41.39741301429672,-91.77524302334892,11002.016910096523,-45.903774030581,-0.008979299175683,1.092441291731017,0.0,8802.566937047923,11004.7807189461,150,True,19.96044989443226,False,175.66042667367878,179.64744325230362,False,4.241759045904785,True,False
6796,8,1970-07-23 10:01:53.969093070,2025-09-10,2025-09-12 19:09:56.909,HA,C,1248640078,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180124.31482108062,-4778173.928682174,4211490.528776646,-2.36693,-0.400848,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56369964493095,-92.1588746313092,10000.001330873078,119.80617570460588,-0.0021695435581641,0.0045449307096611,,8802.566937047923,11004.7807189461,150,6798,8,2025-09-10,2025-09-12 19:09:57.128,HA,C,3997497108,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148626.81677420562,-4791678.165986861,4197908.267057896,2.456,2.53193,-0.555493,-82.75,41.625,42.625,-0.125,-7.46875,6.29688,-0.0136719,-0.00390625,0.00195312,4,0,41.39812297071687,-91.77661345978449,10998.688772184456,-45.34232521457318,0.0101130667700535,-0.3780933072782048,0.0,8802.566937047923,11004.7807189461,150,True,19.82908444609324,False,175.4558025692935,179.64970022381456,False,4.458878081105477,True,False
6811,8,1970-07-23 10:01:53.980065628,2025-09-10,2025-09-12 19:09:58.006,HA,C,1249952430,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-180034.01794608062,-4778212.202119674,4211451.229948521,-2.36693,-0.400752,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56322697162549,-92.15777613650948,9999.999547753896,119.80326017851932,-0.0047878525342844,0.0025003973110114,,8802.566937047923,11004.7807189461,150,6812,8,2025-09-10,2025-09-12 19:09:58.034,HA,C,3998252674,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148678.60193045562,-4791652.180635299,4197935.140104771,2.45849,2.53423,-0.560095,-82.375,41.625,42.25,-0.0625,-7.375,6.28125,0.0351562,0.00976562,-0.00195312,4,0,41.39844939224296,-91.77724170954647,10997.023277741093,-45.26402733621339,0.2860658333878919,-0.1651879332237995,0.0,8802.566937047923,11004.7807189461,150,True,19.738083400327312,False,175.4503395010013,179.65009610138875,False,4.461052190686037,True,False
6822,8,1970-07-23 10:01:53.991062235,2025-09-10,2025-09-12 19:09:59.106,HA,C,1251264782,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179943.72107108062,-4778250.473604049,4211411.933073521,-2.36693,-0.400752,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.562754312591856,-92.15667765860124,10000.002960858745,119.80398895617044,-0.0038397275755999,0.0024987682742447,,8802.566937047923,11004.7807189461,150,6824,8,2025-09-10,2025-09-12 19:09:59.238,HA,C,3999922872,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148792.94763358062,-4791594.423799361,4197994.546354771,2.49406,2.53414,-0.565464,-81.625,41.75,42.125,-0.140625,-7.45312,6.28125,0.00585938,0.0,0.0195312,4,0,41.39917286191793,-91.77862909775952,10992.56905548189,-45.067852311723904,0.5235458171969113,1.8714598631536143,0.0,8802.566937047923,11004.7807189461,150,True,19.605653868781236,False,175.19705900276008,179.6518230665247,False,4.725207484487593,True,False
6836,8,1970-07-23 10:01:54.002406249,2025-09-10,2025-09-12 19:10:00.240,HA,C,1252577132,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179853.42419608062,-4778288.743135299,4211372.632292271,-2.36693,-0.400752,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56228162837537,-92.15557919758346,9999.998816311212,119.80471771580903,-0.0028915958288406,0.0024971261519008,,8802.566937047923,11004.7807189461,150,6835,8,2025-09-10,2025-09-12 19:10:00.240,HA,C,4001195404,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148878.77575858062,-4791550.624971236,4198039.313932896,2.46952,2.52091,-0.572942,-80.875,41.75,42.0,-0.0625,-7.25,6.20312,-0.111328,0.0,0.0078125,4,0,41.39971974011573,-91.7796706605751,10988.518606115076,-44.30236986174232,0.4586740483387834,0.0633885740566084,0.0,8802.566937047923,11004.7807189461,150,True,19.491968700495036,False,174.98332535194788,179.6526808166189,False,4.9500453655423975,True,False
6848,8,1970-07-23 10:01:54.013083873,2025-09-10,2025-09-12 19:10:01.308,HA,C,1253832188,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179767.06970389312,-4778325.340791549,4211335.048307896,-2.36693,-0.400752,0.381098,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56182958405049,-92.1545287110675,9999.99971339671,119.80541464102122,-0.001984866045846,0.0024955661326986,,8802.566937047923,11004.7807189461,150,6847,8,2025-09-10,2025-09-12 19:10:01.238,HA,C,4002308870,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148954.42810233062,-4791511.901338424,4198078.472136021,2.36741,2.52129,-0.577256,-80.75,41.5,41.5,-0.109375,-7.45312,6.23438,-0.0585938,0.00390625,-0.0117188,4,0,41.400200435437895,-91.78058879420298,10984.009276269053,-44.16324694067839,0.6642464999412708,-5.773349900547325,0.0,8802.566937047923,11004.7807189461,150,True,19.387547883797463,False,175.178273883082,179.65332791269614,False,4.7599082125517835,True,False
6862,8,1970-07-23 10:01:54.025190865,2025-09-10,2025-09-12 19:10:02.519,HA,C,1255142182,JASSM,3,104,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179676.93493826812,-4778363.540010299,4211295.815886021,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.561357722679006,-92.1534322540834,9999.998047267292,119.8099842195454,-0.00496435013488,0.002493720816244,,8802.566937047923,11004.7807189461,150,6858,8,2025-09-10,2025-09-12 19:10:02.278,HA,C,4002945136,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148996.73474295562,-4791490.426729049,4198100.315886021,2.34316,2.52896,-0.573229,-80.875,41.0,41.25,-0.03125,-7.48438,6.26562,-0.0273438,-0.00195312,-0.0195312,4,0,41.40046780691024,-91.78110217596378,10981.81553833332,-44.59562512276809,0.7151970123644686,-6.929168006353771,0.0,8802.566937047923,11004.7807189461,150,True,19.30288613901485,False,175.4744578372575,179.6528983270628,False,4.477149196348335,True,False
