Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
14154,8,1970-07-23 10:02:00.971980746,2025-09-10,2025-09-12 19:21:37.198,AA,C,2084011218,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179738.50232108062,-4778337.448213424,4211322.612761021,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56168002187318,-92.1541811971708,9999.997275415351,119.8094873527589,-0.0056108134891423,0.00249479082083,,9258.460327898714,10912.736076441255,150,14155,8,2025-09-10,2025-09-12 19:21:37.325,AA,C,1215329680,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137706.6021444959,-4793546.491573484,4195349.673253517,2.28669,2.73756,-0.400308,-99.3744,36.4691,35.8342,-0.226032,-7.2721,6.66276,-0.0112591,0.00502776,-0.0122994,4,0,41.37167534785864,-91.64551188602736,9243.391607229987,-58.96402561305917,0.2425261638925827,-4.699111920769108,0.0,9258.460327898714,10912.736076441255,150,True,25.523919312289294,False,175.96500774309533,176.46640420769478,False,0.9928693229148765,True,False
14164,8,1970-07-23 10:02:00.980381889,2025-09-10,2025-09-12 19:21:38.038,AA,C,2085084960,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179664.62146170562,-4778368.758760299,4211290.456511021,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.561293259922095,-92.1532824661832,9999.999479893844,119.8100835920473,-0.0048350561869206,0.0024935048560353,,9258.460327898714,10912.736076441255,150,14166,8,2025-09-10,2025-09-12 19:21:38.125,AA,C,1216284078,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137786.22377850968,-4793517.326396122,4195378.117861536,2.31682,2.74155,-0.399113,-99.638,36.1863,35.5952,-0.0649702,-7.44598,6.74953,0.0500706,0.00989843,-0.0013888,4,0,41.372027275876334,-91.64647280565158,9238.926368933802,-59.163181510028735,0.3415171171052468,-2.884472705826874,0.0,9258.460327898714,10912.736076441255,150,True,25.429547562446263,False,175.74039579431135,176.46080435474573,False,1.103034247387279,True,False
14177,8,1970-07-23 10:02:00.990800274,2025-09-10,2025-09-12 19:21:39.080,AA,C,2086218354,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179586.63806326812,-4778401.807588424,4211256.513151646,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56088500584649,-92.15233384124696,10000.001807751194,119.81071292721262,-0.0040162178751413,0.0024921405115309,,9258.460327898714,10912.736076441255,150,14180,8,2025-09-10,2025-09-12 19:21:39.225,AA,C,1217596376,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137895.979941337,-4793477.972013649,4195417.303817507,2.36211,2.74415,-0.399538,-99.7782,33.6696,37.5242,-0.0632467,-7.46111,6.63988,0.0426428,0.00206915,0.000448368,4,0,41.37250717454771,-91.64779713204736,9234.814948519104,-59.24506206150711,0.456058314883752,-0.2319874198265827,0.0,9258.460327898714,10912.736076441255,150,True,25.314574926548293,False,175.46054220146965,176.45586891711852,False,1.1635108106099874,True,False
14190,8,1970-07-23 10:02:01.000454114,2025-09-10,2025-09-12 19:21:40.045,AA,C,2087351748,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179508.65368826812,-4778434.854463424,4211222.569792271,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56047675578762,-92.15138521743758,10000.003532567993,119.81134225655232,-0.003197378386097,0.0024907904563964,,9258.460327898714,10912.736076441255,150,14191,8,2025-09-10,2025-09-12 19:21:40.091,AA,C,1218630308,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-137983.025530031,-4793446.055041066,4195447.825873934,2.43901,2.74172,-0.40379,-99.4418,36.0718,35.6874,-0.18899,-7.51038,6.45358,0.0510713,0.0112571,0.0105393,4,0,41.37288820659,-91.6488476877244,9228.618141707124,-58.98391562635906,0.5414911670409657,4.122118629001699,0.0,9258.460327898714,10912.736076441255,150,True,25.213247946974594,False,175.7890700027018,176.4502806555161,False,1.0185134247011405,True,False
14199,8,1970-07-23 10:02:01.008105661,2025-09-10,2025-09-12 19:21:40.810,AA,C,2088425490,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179434.77478201812,-4778466.161104049,4211190.409636021,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.56008996846669,-92.1504865449362,9999.999778558737,119.81193844286416,-0.0024216355369175,0.0024894920616513,,9258.460327898714,10912.736076441255,150,14200,8,2025-09-10,2025-09-12 19:21:40.825,AA,C,1219505174,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138055.6829397371,-4793419.313356416,4195474.169051327,2.4654,2.7354,-0.412139,-98.8912,36.4075,36.0587,-0.0989977,-7.75462,6.34919,0.0196231,-0.000928986,0.0176632,4,0,41.37321269652372,-91.64972463646684,9225.080732617544,-58.41245229718624,0.6523292792935134,5.496000874775078,0.0,9258.460327898714,10912.736076441255,150,True,25.122984058897014,False,176.14520371545765,176.44408427542518,False,0.8327215931461073,True,False
14214,8,1970-07-23 10:02:01.018379759,2025-09-10,2025-09-12 19:21:41.837,AA,C,2089558884,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179356.79040701812,-4778499.206025924,4211156.464323521,-2.36693,-0.400752,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.55968170161223,-92.149537945258,10000.000792450668,119.81256774630812,-0.0016027957590464,0.0024881403124184,,9258.460327898714,10912.736076441255,150,14211,8,2025-09-10,2025-09-12 19:21:41.758,AA,C,1220618640,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138147.24524152646,-4793385.375084952,4195507.942000303,2.46141,2.72529,-0.418463,-98.2306,36.6317,36.7273,-0.174314,-7.40661,6.20414,-0.05713,0.00559784,0.0116149,4,0,41.37362691234548,-91.65082985540607,9221.288548202996,-57.780213966063634,0.5440756486902846,5.040521245687415,0.0,9258.460327898714,10912.736076441255,150,True,25.01857142110703,False,176.60820573745912,176.43698752746232,False,0.6557447300024393,True,False
14225,8,1970-07-23 10:02:01.028504114,2025-09-10,2025-09-12 19:21:42.850,AA,C,2090692278,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179278.80700858062,-4778532.250947799,4211122.517057896,-2.36693,-0.400657,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.55927341353251,-92.14858936921333,10000.001923595137,119.8095529753913,-0.0043503975220009,0.0004433123634708,,9258.460327898714,10912.736076441255,150,14228,8,2025-09-10,2025-09-12 19:21:43.025,AA,C,1222129772,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138271.62740036112,-4793338.601422276,4195554.922140218,2.36436,2.72181,-0.421497,-97.6775,36.6345,37.2598,-0.0608071,-7.72794,6.55474,-0.0790803,0.0023646,-0.000812472,4,0,41.37420101021036,-91.6523314863182,9216.884599046589,-57.52966577370259,0.5442468032509858,-0.5987360116602131,0.0,9258.460327898714,10912.736076441255,150,True,24.893950760188098,False,176.93103588236508,176.4284745617578,False,0.6647504110217654,True,False
14238,8,1970-07-23 10:02:01.038358636,2025-09-10,2025-09-12 19:21:43.835,AA,C,2091825672,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179200.82263358062,-4778565.293916549,4211088.569792271,-2.36693,-0.400657,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.55886512946961,-92.14764079429384,10000.002451726554,119.8101822523438,-0.0035315575393729,0.0004419068395012,,9258.460327898714,10912.736076441255,150,14236,8,2025-09-10,2025-09-12 19:21:43.724,AA,C,1222964872,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138340.2353843069,-4793312.58869342,4195581.312368053,2.32163,2.7236,-0.415373,-97.6409,36.5703,37.2626,-0.0335947,-7.52985,6.13869,-0.0430735,0.00401035,-0.00554166,4,0,41.374522152011416,-91.65315985619488,9214.96921607585,-57.841155147003775,0.3573295835926812,-3.007480439952792,0.0,9258.460327898714,10912.736076441255,150,True,24.80315286884792,False,176.92163634949688,176.4199914929769,False,0.6477499236613142,True,False
14251,8,1970-07-23 10:02:01.046781154,2025-09-10,2025-09-12 19:21:44.678,AA,C,2092959066,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179122.83825858062,-4778598.336885299,4211054.620573521,-2.36693,-0.400657,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.558456824400274,-92.14669223131489,10000.003007299598,119.81081151629756,-0.0027127109600194,0.0004404898694601,,9258.460327898714,10912.736076441255,150,14249,8,2025-09-10,2025-09-12 19:21:44.624,AA,C,1224038570,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138428.3595902188,-4793279.61941159,4195614.73246911,2.29999,2.72731,-0.410298,-97.7433,36.2678,36.8936,-0.10549,-7.49418,6.31824,-0.0102542,0.00332791,-0.00659028,4,0,41.37492878057973,-91.65422372347226,9212.56921049634,-58.18378322843704,0.2842491083416625,-4.164296227989679,0.0,9258.460327898714,10912.736076441255,150,True,24.70060363995591,False,176.67870809743548,176.41178482899394,False,0.5130837268869956,True,False
14263,8,1970-07-23 10:02:01.058780972,2025-09-10,2025-09-12 19:21:45.878,AA,C,2094032808,JASSM,3,118,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-179048.95935233062,-4778629.637666549,4211022.458464146,-2.36684,-0.400657,0.381194,82.0,-34.625,-35.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.55807002207185,-92.1457936174094,10000.000680261128,119.81140764002136,-0.0019369804694908,0.0059306320106901,,9258.460327898714,10912.736076441255,150,14264,8,2025-09-10,2025-09-12 19:21:45.892,AA,C,1225549702,AMBUSH51,1,1,48,2,1,1,225,2,1,0,0,9,1,225,2,1,-138552.82010704617,-4793233.49422309,4195661.447470787,2.32854,2.73319,-0.408638,-97.7423,35.858,36.3558,-0.140916,-7.65746,6.31811,0.0308854,0.000159166,-0.00586,4,0,41.37549717429063,-91.65572612748954,9209.214764431788,-58.472979366819374,0.4325329777195447,-2.395812425607605,0.0,9258.460327898714,10912.736076441255,150,True,24.578678700823474,False,176.36896288632076,176.4042048637984,False,0.48956993827351325,True,False
