Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
14011,8,1970-07-23 10:02:00.858120494,2025-09-10,2025-09-12 19:21:25.812,AA,C,2070470140,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-163292.72497733062,-4785308.895479049,4204118.872526646,-2.36559,-0.397301,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47509469649996,-91.95438899350609,10000.00152228615,119.85313749974772,-0.0043720701457362,0.0050464144599024,,9258.460327898714,10912.736076441255,150,14012,8,2025-09-10,2025-09-12 19:21:25.821,AA,C,524028752,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137753.10193045562,-4795631.427705611,4193751.185026646,2.32226,2.65983,-0.503721,-89.625,37.875,41.625,-0.09375,-7.0625,7.32812,0.0195312,-0.00195312,0.00390625,4,0,41.34847587873743,-91.6453519787284,10913.298146145056,-51.98234328290318,1.7824322975560187,-4.467237779327958,0.0,9258.460327898714,10912.736076441255,150,True,15.83419922937989,False,178.65629986190822,178.6251397876668,False,2.6710144497711794,True,False
14025,8,1970-07-23 10:02:00.868122450,2025-09-10,2025-09-12 19:21:26.812,AA,C,2071663188,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-163220.45251639312,-4785339.229463424,4204087.362761021,-2.36559,-0.397301,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47471622095605,-91.95351228838368,9999.999638927568,119.8537181345863,-0.0036139690502921,0.00504513951659,,9258.460327898714,10912.736076441255,150,14026,8,2025-09-10,2025-09-12 19:21:26.821,AA,C,525261516,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137846.68396170562,-4795591.872041549,4193793.8656907086,2.34258,2.66577,-0.502091,-90.25,37.625,41.625,-0.015625,-6.90625,7.09375,0.00390625,-0.00390625,-0.00390625,4,0,41.34898331813525,-91.64648270028434,10915.04394875354,-52.2661978204288,1.9164328595992872,-3.147548366191161,0.0,9258.460327898714,10912.736076441255,150,True,15.729589307381158,False,178.7669056276773,178.6122561472484,False,2.515667371218461,True,False
14040,8,1970-07-23 10:02:00.879559348,2025-09-10,2025-09-12 19:21:27.955,AA,C,2072915874,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-163144.56726248687,-4785371.079072799,4204054.276823521,-2.36559,-0.397301,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47431881603771,-91.95259176934752,9999.997553241596,119.8543277823441,-0.0028179703885492,0.0050437983346907,,9258.460327898714,10912.736076441255,150,14039,8,2025-09-10,2025-09-12 19:21:27.916,AA,C,526534048,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-137942.64099295562,-4795551.363252486,4193837.323698521,2.35102,2.66443,-0.504488,-90.75,37.5,41.5,-0.015625,-6.79688,7.0,0.0078125,-0.00195312,0.015625,4,0,41.34950125626812,-91.64764211881092,10916.302573834071,-52.124315770144406,1.972881701247412,-2.696277174125877,0.0,9258.460327898714,10912.736076441255,150,True,15.621275504410562,False,178.8907083953431,178.59928653180384,False,2.3482373165245143,True,False
14052,8,1970-07-23 10:02:00.889170708,2025-09-10,2025-09-12 19:21:28.917,AA,C,2074108928,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-163072.29480154935,-4785401.413057174,4204022.767057896,-2.36559,-0.397301,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.473940326745286,-91.95171508513428,10000.003187474467,119.85490839440511,-0.0020598691906717,0.0050425233317189,,9258.460327898714,10912.736076441255,150,14051,8,2025-09-10,2025-09-12 19:21:28.916,AA,C,527766814,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138037.33044608062,-4795511.733369674,4193879.811979771,2.34881,2.66596,-0.50631,-91.25,37.5,41.5,-0.015625,-6.76562,7.07812,0.0,0.00390625,0.0,4,0,41.350007624871445,-91.64878612133263,10917.539775491125,-52.11096979821235,2.102746791029781,-2.779440025440886,0.0,9258.460327898714,10912.736076441255,150,True,15.516172369992095,False,178.95471474599097,178.58733966204963,False,2.2481400560126255,True,False
14064,8,1970-07-23 10:02:00.898392025,2025-09-10,2025-09-12 19:21:29.839,AA,C,2075242326,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-163003.63562186187,-4785430.227510299,4203992.829557896,-2.36559,-0.397301,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47358075091442,-91.95088224164556,9999.997948152324,119.85545996751436,-0.0013396687150456,0.0050413089907006,,9258.460327898714,10912.736076441255,150,14066,8,2025-09-10,2025-09-12 19:21:29.915,AA,C,528920046,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138125.46325858062,-4795475.076143111,4193918.851042271,2.35131,2.66826,-0.504488,-91.875,37.5,41.375,-0.1875,-6.84375,7.07812,0.0,-0.00195312,-0.00390625,4,0,41.35047413581573,-91.649850846201,10918.160317129656,-52.26733092095458,2.105114081681016,-2.578384524492363,0.0,9258.460327898714,10912.736076441255,150,True,15.417613170098535,False,179.06514887666486,178.57696748544222,False,2.063141938687104,True,False
14077,8,1970-07-23 10:02:00.909977580,2025-09-10,2025-09-12 19:21:30.997,AA,C,2076495026,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-162927.74987967435,-4785462.075166549,4203959.741667271,-2.36559,-0.397205,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47318332343456,-91.94996174969395,9999.99833079514,119.8524317019004,-0.0041133212670463,0.0029911164849209,,9258.460327898714,10912.736076441255,150,14076,8,2025-09-10,2025-09-12 19:21:30.956,AA,C,529755146,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138189.92810233062,-4795448.283174361,4193947.4301438336,2.35897,2.66788,-0.504392,-92.125,37.5,41.375,-0.125,-6.875,7.0625,0.015625,0.0,0.00585938,4,0,41.35081540232297,-91.65062964309598,10918.71879336124,-52.25742599986803,2.0887091625404763,-2.149077521492567,0.0,9258.460327898714,10912.736076441255,150,True,15.329396847805052,False,179.07770872623456,178.5676732483199,False,2.02040010104902,True,False
14089,8,1970-07-23 10:02:00.918762299,2025-09-10,2025-09-12 19:21:31.876,AA,C,2077688070,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-162855.47741873687,-4785492.405244674,4203928.229948521,-2.36559,-0.397205,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47280482412215,-91.94908509767028,10000.001125795718,119.8530122796569,-0.0033552260626639,0.0029898014256386,,9258.460327898714,10912.736076441255,150,14091,8,2025-09-10,2025-09-12 19:21:32.024,AA,C,531465110,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138322.86364920562,-4795393.380830611,4194005.729948521,2.35485,2.66472,-0.506501,-92.75,37.5,41.125,0.0,-6.89062,7.07812,0.0253906,0.0,-0.00390625,4,0,41.351512768532665,-91.65223553703107,10919.362742335948,-52.05981565053718,2.071511029200475,-2.465651573548382,0.0,9258.460327898714,10912.736076441255,150,True,15.200576682032217,False,179.16761558436224,178.55481175860749,False,1.7869006793028717,True,False
14100,8,1970-07-23 10:02:00.928106828,2025-09-10,2025-09-12 19:21:32.810,AA,C,2078881118,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-162783.20495779935,-4785522.735322799,4203896.716276646,-2.36559,-0.397205,0.382249,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47242630493378,-91.94820845584596,10000.003344179884,119.85359284630266,-0.0025971242526358,0.0029884749147094,,9258.460327898714,10912.736076441255,150,14097,8,2025-09-10,2025-09-12 19:21:32.618,AA,C,532180910,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138378.77771170562,-4795370.349580611,4194030.071745396,2.36099,2.66759,-0.505351,-93.125,37.5,41.125,-0.0625,-6.96875,7.10938,0.00390625,0.00195312,0.0,4,0,41.35180450325878,-91.6529109817006,10919.39853632082,-52.21104789740056,2.121269991198067,-2.039672283154025,0.0,9258.460327898714,10912.736076441255,150,True,15.120131922471991,False,179.1465540532395,178.54700056957893,False,1.7244008130479116,True,False
14112,8,1970-07-23 10:02:00.938093757,2025-09-10,2025-09-12 19:21:33.809,AA,C,2080014512,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-162714.54626639312,-4785551.545869674,4203866.776823521,-2.36559,-0.397205,0.382345,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47206671361897,-91.9473756585429,9999.998240122572,119.85799176660144,-0.005797721667703,0.0029869629614127,,9258.460327898714,10912.736076441255,150,14115,8,2025-09-10,2025-09-12 19:21:33.916,AA,C,533771574,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138503.33630545562,-4795319.588838424,4194084.098112584,2.36712,2.66337,-0.508802,-93.625,37.5,41.125,-0.046875,-6.9375,7.125,0.00390625,0.00585938,-0.00195312,4,0,41.3524497916035,-91.6544154893172,10920.396895703523,-51.92244814124605,2.1249411514815035,-1.7945739132037712,0.0,9258.460327898714,10912.736076441255,150,True,14.999078958291678,False,179.10147934090267,178.53602339144985,False,1.6477340996065934,True,False
14124,8,1970-07-23 10:02:00.948086262,2025-09-10,2025-09-12 19:21:34.808,AA,C,2081267212,JASSM,3,116,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-162638.66003592435,-4785583.389619674,4203833.686979771,-2.36559,-0.397205,0.382345,72.25,-30.25,-31.375,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.47166926817175,-91.94645520517751,10000.000143094538,119.85860133902402,-0.005001720955739,0.0029856355403306,,9258.460327898714,10912.736076441255,150,14125,8,2025-09-10,2025-09-12 19:21:34.915,AA,C,534885040,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-138590.86364920562,-4795284.335908736,4194122.358854771,2.35562,2.65944,-0.512733,-93.875,35.625,43.125,-0.125,-6.90625,7.0625,-0.015625,0.0,0.00390625,4,0,41.35290275000954,-91.65547258098972,10922.7730927387,-51.62590543075635,2.159002966416959,-2.5525949139556507,0.0,9258.460327898714,10912.736076441255,150,True,14.896669032485354,False,177.71959264608984,178.52615589924508,False,2.9274610967881256,True,False
