Unnamed: 0_cm,Subject_cm,Timestamp,SampleDate_cm,SampleTime_cm,Configuration_cm,Scenario_cm,DisTime_cm,MarkingTxt_cm,Application_cm,EntId_cm,Site_cm,ExerciseId_cm,ForceId_cm,Category_cm,Country_cm,Domain_cm,Kind_cm,Extra_cm,Specific_cm,Subcategory_cm,AltCategory_cm,AltCountry_cm,AltDomain_cm,AltKind_cm,ECEF_X_cm,ECEF_Y_cm,ECEF_Z_cm,OriPhi_cm,OriPsi_cm,OriTheta_cm,LinVelX_cm,LinVelY_cm,LinVelZ_cm,LinAccX_cm,LinAccY_cm,LinAccZ_cm,AngVelX_cm,AngVelY_cm,AngVelZ_cm,DrAlg_cm,Appearance_cm,Latitude_cm,Longitude_cm,Altitude_cm,Heading_cm,Pitch_cm,Roll_cm,CalibratedAirspeed_cm,CM_Altitude_Lead_cm,CM_Altitude_Wing_cm,CM_Airspeed_cm,Unnamed: 0_ac,Subject_ac,SampleDate_ac,SampleTime_ac,Configuration_ac,Scenario_ac,DisTime_ac,MarkingTxt_ac,Application_ac,EntId_ac,Site_ac,ExerciseId_ac,ForceId_ac,Category_ac,Country_ac,Domain_ac,Kind_ac,Extra_ac,Specific_ac,Subcategory_ac,AltCategory_ac,AltCountry_ac,AltDomain_ac,AltKind_ac,ECEF_X_ac,ECEF_Y_ac,ECEF_Z_ac,OriPhi_ac,OriPsi_ac,OriTheta_ac,LinVelX_ac,LinVelY_ac,LinVelZ_ac,LinAccX_ac,LinAccY_ac,LinAccZ_ac,AngVelX_ac,AngVelY_ac,AngVelZ_ac,DrAlg_ac,Appearance_ac,Latitude_ac,Longitude_ac,Altitude_ac,Heading_ac,Pitch_ac,Roll_ac,CalibratedAirspeed_ac,CM_Altitude_Lead_ac,CM_Altitude_Wing_ac,CM_Airspeed_ac,Bank_Angle_Condition,distance_nm,Distance_Condition,angle_between_vel,angle_between_pos,Cone_Condition,angle_between_pos_nose,Nose_Cone_Condition,Intercept_Criteria
6745,8,1970-07-23 10:01:53.933114436,2025-09-10,2025-09-12 19:09:53.311,HA,C,1244345112,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155620.13806326812,-4777352.237275924,4213386.253386021,-2.71083,-1.01118,0.751842,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58650506633426,-91.8657249777426,10000.000708041918,155.93925426839093,-0.001570014361771,0.0048445853365273,,8802.566937047923,11004.7807189461,150,6744,8,2025-09-10,2025-09-12 19:09:53.281,HA,C,3992287680,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148262.31286795562,-4791857.616182174,4197720.067839146,2.5001,2.54919,-0.534305,-85.375,41.375,43.0,-0.15625,-7.53125,6.28125,-0.0273438,0.0,0.0136719,4,0,41.39585225741205,-91.77219281053657,11004.04222605138,-46.76168138962037,-0.4011247159766533,2.6655027370701125,0.0,8802.566937047923,11004.7807189461,150,True,12.184962638291315,False,147.7517535337729,176.13909586131953,False,36.04276408493724,False,False
6762,8,1970-07-23 10:01:53.944405331,2025-09-10,2025-09-12 19:09:54.440,HA,C,1245657462,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155579.10290701812,-4777417.756807174,4213313.964323521,-2.71083,-1.01118,0.751842,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.585635293336544,-91.86520779356636,9999.998714620438,155.93959754651164,-0.0006180990452304,0.0048431997607885,,8802.566937047923,11004.7807189461,150,6765,8,2025-09-10,2025-09-12 19:09:54.534,HA,C,3994077178,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148387.86560233062,-4791796.498994674,4197784.622526646,2.46808,2.54449,-0.543988,-84.25,41.625,42.75,-0.015625,-7.32812,6.125,0.00390625,0.00390625,0.00585938,4,0,41.396628467017415,-91.77371520368992,11003.307884206337,-46.23228793043704,-0.117190899084903,0.6904234173932954,0.0,8802.566937047923,11004.7807189461,150,True,12.060848445335509,False,148.0947991268802,175.89398631764922,False,35.94283168836031,False,False
6776,8,1970-07-23 10:01:53.954063326,2025-09-10,2025-09-12 19:09:55.406,HA,C,1246850510,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155541.79821951812,-4777477.319307174,4213248.245573521,-2.71083,-1.01118,0.751842,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58484458315672,-91.86473763845645,9999.9970736349,155.93990960423548,0.0002472834151925,0.0048419377689797,,8802.566937047923,11004.7807189461,150,6774,8,2025-09-10,2025-09-12 19:09:55.333,HA,C,3995309944,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148474.34607108062,-4791754.120088424,4197829.185026646,2.47335,2.54718,-0.547439,-83.625,41.375,42.875,-0.28125,-7.48438,6.09375,0.0,0.0,0.0,5,0,41.39716543861026,-91.7747639503352,11002.32788056884,-46.20937742393734,0.1200372315865427,1.0725350417530797,0.0,8802.566937047923,11004.7807189461,150,True,11.962813701847823,False,148.26661496165994,175.7177935980485,False,35.95224724253026,False,False
6790,8,1970-07-23 10:01:53.965104565,2025-09-10,2025-09-12 19:09:56.510,HA,C,1248103208,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155502.62829764312,-4777539.858369674,4213179.241667271,-2.71083,-1.01118,0.751842,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.5840143498684,-91.86424398854682,9999.99835099824,155.94023725100286,0.001155921621657,0.0048406181891045,,8802.566937047923,11004.7807189461,150,6792,8,2025-09-10,2025-09-12 19:09:56.628,HA,C,3996900610,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148584.81091483062,-4791699.163057174,4197886.599089146,2.47479,2.53538,-0.553767,-82.875,41.75,42.5,0.0,-7.28125,6.04688,-0.0214844,-0.00585938,0.015625,4,0,41.397859551239904,-91.77610388572566,11000.124397964535,-45.534886744739616,0.0384629913097145,0.8025476734386955,0.0,8802.566937047923,11004.7807189461,150,True,11.84905381694412,False,148.48808465865787,175.49358612937445,False,35.94986995255816,False,False
6803,8,1970-07-23 10:01:53.975993745,2025-09-10,2025-09-12 19:09:57.599,HA,C,1249296254,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155465.32458670562,-4777599.416963424,4213113.522917271,-2.71083,-1.01118,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58322365865431,-91.86377387017546,9999.996981226795,155.94284188524233,-0.0029687309530171,0.0048393376041583,,8802.566937047923,11004.7807189461,150,6806,8,2025-09-10,2025-09-12 19:09:57.738,HA,C,3997974308,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148658.79333670562,-4791662.231416549,4197925.030729771,2.44507,2.5327,-0.561341,-82.5,39.875,43.875,0.140625,-7.35938,6.10938,-0.0253906,0.00390625,0.0117188,4,0,41.3983250186824,-91.77700135276152,10998.301901080133,-45.1610903764963,0.2945929163860867,-0.9804840877775384,0.0,8802.566937047923,11004.7807189461,150,True,11.757579939477846,False,148.52904611770865,175.33489611409223,False,36.097297228748396,False,False
6816,8,1970-07-23 10:01:53.985100564,2025-09-10,2025-09-12 19:09:58.510,HA,C,1250548954,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155426.15466483062,-4777661.954072799,4213044.519011021,-2.71083,-1.01109,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58239343265383,-91.86328024571787,10000.003730749042,155.93952502422002,-0.0037346684842837,0.0010872618022842,,8802.566937047923,11004.7807189461,150,6819,8,2025-09-10,2025-09-12 19:09:58.738,HA,C,3999366140,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148754.21325858062,-4791613.937471236,4197974.421354771,2.48582,2.5374,-0.562012,-81.875,41.5,42.25,-0.046875,-7.29688,6.17188,0.0175781,0.00390625,0.0,4,0,41.39892808680398,-91.77815913834374,10993.947760666866,-45.31470456161684,0.4688807408484761,1.4966391633780467,0.0,8802.566937047923,11004.7807189461,150,True,11.651978285316897,False,148.65596707120574,175.13203220773258,False,36.146642977446206,False,False
6828,8,1970-07-23 10:01:53.997185520,2025-09-10,2025-09-12 19:09:59.718,HA,C,1251861304,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155385.11950858062,-4777727.467744674,4212972.226042271,-2.71083,-1.01109,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58152365672204,-91.86276312944062,10000.0061321161,155.93986822956975,-0.0027827611456891,0.0010858556448459,,8802.566937047923,11004.7807189461,150,6829,8,2025-09-10,2025-09-12 19:09:59.832,HA,C,4000638672,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148841.44958670562,-4791569.701143111,4198019.868620396,2.49675,2.52704,-0.572367,-81.125,41.625,42.125,-0.171875,-7.42188,6.23438,-0.0136719,0.0,0.0214844,4,0,41.39948189965273,-91.77921767802854,10990.400800689811,-44.55338704258448,0.6171334954789768,1.8115095106795287,0.0,8802.566937047923,11004.7807189461,150,True,11.548180836958743,False,148.8977915192753,174.94018701246148,False,36.09528116555175,False,False
6840,8,1970-07-23 10:01:54.007104776,2025-09-10,2025-09-12 19:10:00.710,HA,C,1253114004,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155345.94958670562,-4777790.000947799,4212903.214323521,-2.71083,-1.01109,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.58069339686437,-91.86226953239752,9999.997052460143,155.94019581991952,-0.0018741070592478,0.00108450580723,,8802.566937047923,11004.7807189461,150,6841,8,2025-09-10,2025-09-12 19:10:00.738,HA,C,4001752138,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148916.14489920562,-4791531.469697799,4198058.686979771,2.41008,2.521,-0.576873,-80.75,41.5,41.875,0.015625,-7.34375,6.23438,-0.115234,0.00390625,0.0,4,0,41.399957553590205,-91.78012418918684,10986.28942751957,-44.16584069940426,0.638035438374849,-3.3380025726072247,0.0,8802.566937047923,11004.7807189461,150,True,11.453734097746866,False,148.8975726072583,174.77075091182826,False,36.26499960493961,False,False
6853,8,1970-07-23 10:01:54.017086093,2025-09-10,2025-09-12 19:10:01.708,HA,C,1254366702,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155306.77966483062,-4777852.534150924,4212834.206511021,-2.71083,-1.01109,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.57986316106331,-91.86177594799852,10000.001734898422,155.94052339650594,-0.0009654768523799,0.0010831666704781,,8802.566937047923,11004.7807189461,150,6851,8,2025-09-10,2025-09-12 19:10:01.538,HA,C,4002467936,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-148964.34411795562,-4791506.783174361,4198083.704557896,2.36013,2.52417,-0.578694,-80.75,41.25,41.5,-0.078125,-7.4375,6.35938,-0.0351562,0.00195312,-0.0078125,4,0,41.400264368089,-91.7807091539938,10983.530535206966,-44.21971337065517,0.8148875717719407,-6.101519035213031,0.0,8802.566937047923,11004.7807189461,150,True,11.37360060441271,False,148.68894594909085,174.6508425492017,False,36.59336698960593,False,False
6865,8,1970-07-23 10:01:54.028459416,2025-09-10,2025-09-12 19:10:02.845,HA,C,1255619402,JASSM,3,101,76,2,2,1,225,9,2,0,1,26,0,0,0,0,-155267.60974295562,-4777915.065400924,4212765.194792271,-2.71083,-1.01109,0.751938,37.25,-59.375,-65.625,0.0,0.0,0.0,0.0,0.0,0.0,2,0,41.57903290838602,-91.8612823770034,9999.998377743208,155.94085095882545,-5.68333803164564e-05,0.0010818210271665,,8802.566937047923,11004.7807189461,150,6869,8,2025-09-10,2025-09-12 19:10:03.128,HA,C,4004535802,HAWK11,1,1,73,2,1,1,225,2,1,0,0,12,1,225,2,1,-149104.89880545562,-4791436.343721236,4198154.602995396,2.356,2.54392,-0.559328,-81.5,40.5,40.0,-0.0625,-7.5,6.42188,0.0839844,0.0175781,0.00195312,4,0,41.4011359650784,-91.78241443763592,10974.846361751604,-45.65993894460936,0.5532652709343827,-5.744866402448592,0.0,8802.566937047923,11004.7807189461,150,True,11.245463696818353,False,147.66956950748263,174.3418941244876,False,37.91820742918882,False,False
